cc_name,year,cc_aid_promise_amt,cc_aid_grants_amt,cc_aid_loans_amt,cc_aid_scholarship_amt,cc_key
SACRAMENTO CITY,2017,11734567.0,23708184.0,6358600.0,18696.0,SACRAMENTO CITY
SACRAMENTO CITY,2018,11134639.0,24061956.0,6391481.0,86853.0,SACRAMENTO CITY
SACRAMENTO CITY,2019,11649572.0,25537725.0,6966650.0,170939.0,SACRAMENTO CITY
SACRAMENTO CITY,2020,10714479.0,31479135.0,7171251.0,179681.0,SACRAMENTO CITY
SACRAMENTO CITY,2021,10676215.0,32874086.0,6174423.0,280476.0,SACRAMENTO CITY
SACRAMENTO CITY,2022,9561594.0,34608808.0,6184116.0,391873.0,SACRAMENTO CITY
SACRAMENTO CITY,2023,9080093.0,40922390.0,6688057.0,481642.0,SACRAMENTO CITY
SACRAMENTO CITY,2024,9947459.0,36800332.0,9472220.0,556850.0,SACRAMENTO CITY
SACRAMENTO CITY,2025,10520228.0,41059991.0,9246564.0,742386.0,SACRAMENTO CITY
SADDLEBACK,2005,1488731.0,2853187.0,998435.0,53322.0,SADDLEBACK
SADDLEBACK,2006,1490549.0,2573711.0,1086492.0,71120.0,SADDLEBACK
SADDLEBACK,2007,1328430.0,2335499.0,979707.0,75263.0,SADDLEBACK
SADDLEBACK,2008,1159399.0,2729835.0,1195130.0,98002.0,SADDLEBACK
SADDLEBACK,2009,1342965.0,3405938.0,1482868.0,88785.0,SADDLEBACK
SADDLEBACK,2010,2143930.0,6155320.0,2146270.0,117657.0,SADDLEBACK
SADDLEBACK,2011,2943592.0,9013560.0,2388343.0,96118.0,SADDLEBACK
SADDLEBACK,2012,4961979.0,12384065.0,2968212.0,157501.0,SADDLEBACK
SADDLEBACK,2013,7255193.0,12959332.0,2490005.0,247262.0,SADDLEBACK
SADDLEBACK,2014,7768277.0,13116532.0,2672604.0,390954.0,SADDLEBACK
SADDLEBACK,2015,7905078.0,14203479.0,2521420.0,588770.0,SADDLEBACK
SADDLEBACK,2016,7899807.0,14606538.0,2280198.0,489010.0,SADDLEBACK
SADDLEBACK,2017,7314458.0,13055026.0,2069464.0,488365.0,SADDLEBACK
SADDLEBACK,2018,7008439.0,12180476.0,1824733.0,682950.0,SADDLEBACK
SADDLEBACK,2019,6972420.0,11976657.0,1461065.0,338202.0,SADDLEBACK
SADDLEBACK,2020,7526503.0,15084103.0,1086654.0,400722.0,SADDLEBACK
SADDLEBACK,2021,7605206.0,21448993.0,893668.0,431826.0,SADDLEBACK
SADDLEBACK,2022,7675171.0,23221925.0,1063320.0,443983.0,SADDLEBACK
SADDLEBACK,2023,6798563.0,20474625.0,1397837.0,1744522.0,SADDLEBACK
SADDLEBACK,2024,6824882.0,23642801.0,1799846.0,725752.0,SADDLEBACK
SADDLEBACK,2025,7562170.0,29149967.0,1991175.0,875125.0,SADDLEBACK
SAN BERNARDINO,2005,4188894.0,12899287.0,914562.0,52895.0,SAN BERNARDINO
SAN BERNARDINO,2006,3967599.0,10313388.0,831629.0,52215.0,SAN BERNARDINO
SAN BERNARDINO,2007,3232159.0,7809717.0,683436.0,54587.0,SAN BERNARDINO
SAN BERNARDINO,2008,1624365.0,8171063.0,741110.0,96403.0,SAN BERNARDINO
SAN BERNARDINO,2009,3279740.0,9738886.0,970358.0,100535.0,SAN BERNARDINO
SAN BERNARDINO,2010,4916408.0,14522296.0,968150.0,155693.0,SAN BERNARDINO
SAN BERNARDINO,2011,5006997.0,17673206.0,141587.0,185751.0,SAN BERNARDINO
SAN BERNARDINO,2012,5034774.0,15028534.0,302234.0,89961.0,SAN BERNARDINO
SAN BERNARDINO,2013,6824675.0,15992073.0,324835.0,156243.0,SAN BERNARDINO
SAN BERNARDINO,2014,9437886.0,20501193.0,409380.0,177322.0,SAN BERNARDINO
SAN BERNARDINO,2015,9869363.0,19026524.0,310478.0,170034.0,SAN BERNARDINO
SAN BERNARDINO,2016,9699036.0,20772887.0,306693.0,92871.0,SAN BERNARDINO
SAN BERNARDINO,2017,9491682.0,18484938.0,294463.0,118533.0,SAN BERNARDINO
SAN BERNARDINO,2018,9387213.0,20851663.0,246616.0,105087.0,SAN BERNARDINO
SAN BERNARDINO,2019,9140154.0,20474097.0,333649.0,111494.0,SAN BERNARDINO
SAN BERNARDINO,2020,8705255.0,23519833.0,225091.0,161265.0,SAN BERNARDINO
SAN BERNARDINO,2021,7544199.0,17088113.0,153850.0,138814.0,SAN BERNARDINO
SAN BERNARDINO,2022,6158076.0,15044023.0,120934.0,88015.0,SAN BERNARDINO
SAN BERNARDINO,2023,5735320.0,17828279.0,,124087.0,SAN BERNARDINO
SAN BERNARDINO,2024,6862085.0,22731703.0,,125049.0,SAN BERNARDINO
SAN DIEGO CITY,2005,3313266.0,11668840.0,2643872.0,,SAN DIEGO CITY
SAN DIEGO CITY,2006,3412071.0,10584459.0,2688401.0,113288.0,SAN DIEGO CITY
SAN DIEGO CITY,2007,3067472.0,10314001.0,2426118.0,112565.0,SAN DIEGO CITY
SAN DIEGO CITY,2008,2767768.0,11924695.0,3256785.0,131468.0,SAN DIEGO CITY
SAN DIEGO CITY,2009,3131718.0,15216252.0,4300246.0,167988.0,SAN DIEGO CITY
SAN DIEGO CITY,2010,4379216.0,23283430.0,5130011.0,56142.0,SAN DIEGO CITY
SAN DIEGO CITY,2011,5225266.0,26915556.0,5659716.0,53512.0,SAN DIEGO CITY
SAN DIEGO CITY,2012,6496312.0,26237462.0,4409825.0,77469.0,SAN DIEGO CITY
SAN DIEGO CITY,2013,8420113.0,24723993.0,3674832.0,116401.0,SAN DIEGO CITY
SAN DIEGO CITY,2014,8720323.0,25937280.0,3104372.0,89094.0,SAN DIEGO CITY
SAN DIEGO CITY,2015,9439057.0,25489595.0,2656748.0,129209.0,SAN DIEGO CITY
SAN DIEGO CITY,2016,9178829.0,25559128.0,2328107.0,125643.0,SAN DIEGO CITY
SAN DIEGO CITY,2017,8946261.0,24326886.0,1982346.0,131893.0,SAN DIEGO CITY
SAN DIEGO CITY,2018,8387647.0,23675666.0,1495112.0,258522.0,SAN DIEGO CITY
SAN DIEGO CITY,2019,7876856.0,21141533.0,1307820.0,78650.0,SAN DIEGO CITY
SAN DIEGO CITY,2020,6785548.0,21323699.0,1193557.0,91474.0,SAN DIEGO CITY
SAN DIEGO CITY,2021,6148697.0,18668616.0,610968.0,89200.0,SAN DIEGO CITY
SAN DIEGO CITY,2022,15436703.0,26242981.0,949381.0,127682.0,SAN DIEGO CITY
SAN DIEGO CITY,2023,15777632.0,27344306.0,1289457.0,106946.0,SAN DIEGO CITY
SAN DIEGO CITY,2024,17907685.0,31227318.0,1882076.0,90214.0,SAN DIEGO CITY
SAN DIEGO CITY,2025,22149713.0,37595338.0,2053206.0,142305.0,SAN DIEGO CITY
SAN DIEGO MESA,2005,3775924.0,8162824.0,2669818.0,194301.0,SAN DIEGO MESA
SAN DIEGO MESA,2006,3797107.0,7520940.0,2548821.0,84739.0,SAN DIEGO MESA
SAN DIEGO MESA,2007,3264180.0,7226710.0,2311917.0,134654.0,SAN DIEGO MESA
SAN DIEGO MESA,2008,2727755.0,7735001.0,2352707.0,110346.0,SAN DIEGO MESA
SAN DIEGO MESA,2009,3064476.0,9218988.0,3039138.0,55000.0,SAN DIEGO MESA
SAN DIEGO MESA,2010,4443117.0,13505557.0,3468164.0,70742.0,SAN DIEGO MESA
SAN DIEGO MESA,2011,5500014.0,17109359.0,3465527.0,32871.0,SAN DIEGO MESA
SAN DIEGO MESA,2012,7696998.0,19278066.0,3771737.0,54925.0,SAN DIEGO MESA
SAN DIEGO MESA,2013,10458319.0,19895247.0,3306056.0,124205.0,SAN DIEGO MESA
SAN DIEGO MESA,2014,10962169.0,21289712.0,2752635.0,224147.0,SAN DIEGO MESA
SAN DIEGO MESA,2015,11763325.0,20860669.0,2321186.0,176863.0,SAN DIEGO MESA
SAN DIEGO MESA,2016,11449668.0,22157657.0,2345411.0,201213.0,SAN DIEGO MESA
SAN DIEGO MESA,2017,11362693.0,21770808.0,2149514.0,190052.0,SAN DIEGO MESA
SAN DIEGO MESA,2018,10863272.0,21991341.0,1959311.0,170787.0,SAN DIEGO MESA
SAN DIEGO MESA,2019,9321987.0,20266981.0,1470885.0,22824.0,SAN DIEGO MESA
SAN DIEGO MESA,2020,7940348.0,20254937.0,1524079.0,33375.0,SAN DIEGO MESA
SAN DIEGO MESA,2021,7629085.0,18246076.0,1408074.0,41000.0,SAN DIEGO MESA
SAN DIEGO MESA,2022,20217161.0,30458248.0,1596928.0,63073.0,SAN DIEGO MESA
SAN DIEGO MESA,2023,23094898.0,32879616.0,2246228.0,84341.0,SAN DIEGO MESA
SAN DIEGO MESA,2024,23903946.0,29966363.0,2589877.0,35712.0,SAN DIEGO MESA
SAN DIEGO MESA,2025,27713896.0,34563415.0,3355495.0,158090.0,SAN DIEGO MESA
SAN DIEGO MIRAMAR,2005,1253643.0,2972048.0,673979.0,80546.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2006,1405630.0,3248432.0,712331.0,33330.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2007,1353577.0,3296301.0,767401.0,78339.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2008,1148627.0,3610774.0,784744.0,30399.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2009,1275622.0,4733728.0,1140994.0,39657.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2010,1768025.0,7133764.0,1237187.0,72267.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2011,2194372.0,8376815.0,1476751.0,71585.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2012,3137897.0,9338543.0,1411150.0,98583.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2013,4101515.0,9310343.0,1255045.0,103925.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2014,4200111.0,10339549.0,1200062.0,120894.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2015,4889223.0,11416823.0,1180251.0,97962.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2016,4943892.0,11692207.0,1006609.0,72119.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2017,5331793.0,11818939.0,891972.0,23190.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2018,5667236.0,12903747.0,835542.0,17190.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2019,5196895.0,12714624.0,571230.0,18461.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2020,4779105.0,12838602.0,691949.0,21848.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2021,4634027.0,12267879.0,397543.0,30430.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2022,10061174.0,16045625.0,403822.0,39394.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2023,10922479.0,18576621.0,729933.0,46901.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2024,12313305.0,17036102.0,964490.0,38301.0,SAN DIEGO MIRAMAR
SAN DIEGO MIRAMAR,2025,14000211.0,19990296.0,1011577.0,60190.0,SAN DIEGO MIRAMAR
SAN DIEGO OF CONTINUING ED,2005,,332041.0,,,SAN DIEGO OF CONTINUING ED
SAN DIEGO OF CONTINUING ED,2006,,252681.0,,,SAN DIEGO OF CONTINUING ED
SAN DIEGO OF CONTINUING ED,2007,,252457.0,,,SAN DIEGO OF CONTINUING ED
SAN DIEGO OF CONTINUING ED,2008,,392386.0,,,SAN DIEGO OF CONTINUING ED
SAN DIEGO OF CONTINUING ED,2009,,541146.0,,,SAN DIEGO OF CONTINUING ED
SAN DIEGO OF CONTINUING ED,2010,,621433.0,,,SAN DIEGO OF CONTINUING ED
SAN DIEGO OF CONTINUING ED,2011,,747492.0,,,SAN DIEGO OF CONTINUING ED
SAN DIEGO OF CONTINUING ED,2012,,544294.0,,,SAN DIEGO OF CONTINUING ED
SAN DIEGO OF CONTINUING ED,2021,,32000.0,,,SAN DIEGO OF CONTINUING ED
SAN FRANCISCO,2005,5524586.0,16480967.0,5399995.0,,SAN FRANCISCO
SAN FRANCISCO,2006,5751096.0,17610570.0,5954753.0,,SAN FRANCISCO
SAN FRANCISCO,2007,4991577.0,17789633.0,5906509.0,,SAN FRANCISCO
SAN FRANCISCO,2008,4349375.0,18901007.0,6288807.0,,SAN FRANCISCO
SAN FRANCISCO,2009,4796350.0,21102777.0,8158929.0,,SAN FRANCISCO
SAN FRANCISCO,2010,7115084.0,30159868.0,11240154.0,,SAN FRANCISCO
SAN FRANCISCO,2011,7533012.0,35245391.0,11673929.0,,SAN FRANCISCO
SAN FRANCISCO,2012,11769100.0,38097564.0,9910033.0,,SAN FRANCISCO
SAN FRANCISCO,2013,14339487.0,33842978.0,7827526.0,,SAN FRANCISCO
SAN FRANCISCO,2014,12963789.0,29055691.0,4719561.0,,SAN FRANCISCO
SAN FRANCISCO,2015,10858449.0,22916952.0,3196390.0,,SAN FRANCISCO
SAN FRANCISCO,2016,9990625.0,19613551.0,2160992.0,,SAN FRANCISCO
SAN FRANCISCO,2017,8770971.0,18211883.0,1766043.0,53568.0,SAN FRANCISCO
SAN FRANCISCO,2018,9018346.0,18922555.0,1232824.0,54570.0,SAN FRANCISCO
SAN FRANCISCO,2019,8445669.0,18426715.0,1174648.0,29525.0,SAN FRANCISCO
SAN FRANCISCO,2020,6924493.0,23563914.0,910444.0,44497.0,SAN FRANCISCO
SAN FRANCISCO,2021,5357516.0,21987419.0,754610.0,,SAN FRANCISCO
SAN FRANCISCO,2022,5049788.0,35748652.0,768802.0,1029634.0,SAN FRANCISCO
SAN FRANCISCO,2023,5640955.0,25380005.0,770994.0,1178962.0,SAN FRANCISCO
SAN FRANCISCO,2024,5675181.0,29693535.0,925250.0,,SAN FRANCISCO
SAN FRANCISCO,2025,6989677.0,39758925.0,1755318.0,,SAN FRANCISCO
SAN FRANCISCO CTRS,2005,,240654.0,,,SAN FRANCISCO CTRS
SAN FRANCISCO CTRS,2006,,389239.0,,,SAN FRANCISCO CTRS
SAN FRANCISCO CTRS,2007,,360656.0,,,SAN FRANCISCO CTRS
SAN FRANCISCO CTRS,2008,,346463.0,,,SAN FRANCISCO CTRS
SAN FRANCISCO CTRS,2009,,384126.0,,,SAN FRANCISCO CTRS
SAN FRANCISCO CTRS,2010,,533629.0,,,SAN FRANCISCO CTRS
SAN FRANCISCO CTRS,2011,,733564.0,,,SAN FRANCISCO CTRS
SAN FRANCISCO CTRS,2012,,774938.0,,,SAN FRANCISCO CTRS
SAN FRANCISCO CTRS,2013,,549325.0,,,SAN FRANCISCO CTRS
SAN FRANCISCO CTRS,2014,,389212.0,,,SAN FRANCISCO CTRS
SAN FRANCISCO CTRS,2015,,251315.0,,,SAN FRANCISCO CTRS
SAN FRANCISCO CTRS,2016,,109434.0,,,SAN FRANCISCO CTRS
SAN FRANCISCO CTRS,2017,,4779.0,,1213.0,SAN FRANCISCO CTRS
SAN JOAQUIN DELTA,2005,5401879.0,16929082.0,2256186.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2006,5144295.0,16424671.0,3556903.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2007,4808692.0,16274179.0,4409668.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2008,4495410.0,18397151.0,5415927.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2009,4507450.0,22866673.0,7846546.0,332697.0,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2010,6916341.0,30374256.0,10397337.0,504187.0,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2011,7645808.0,35617947.0,10376411.0,424063.0,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2012,11031272.0,35537867.0,6077425.0,359232.0,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2013,13363552.0,30686334.0,5621816.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2014,14183134.0,32217836.0,4339316.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2015,14552905.0,32393925.0,4496613.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2016,13290780.0,30700243.0,5378299.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2017,12315166.0,28709898.0,4610354.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2018,11890885.0,29736194.0,4343765.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2019,11819033.0,29413046.0,3560930.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2020,14686787.0,30069722.0,1221045.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2021,7406897.0,35748881.0,771359.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2022,7409450.0,41935422.0,681012.0,,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2023,6885073.0,29291022.0,1056380.0,567869.0,SAN JOAQUIN DELTA
SAN JOAQUIN DELTA,2024,367172.0,35136233.0,1418741.0,643473.0,SAN JOAQUIN DELTA
SAN JOSE CITY,2005,2177273.0,3633273.0,121014.0,81737.0,SAN JOSE CITY
SAN JOSE CITY,2006,2299115.0,4186873.0,186300.0,84698.0,SAN JOSE CITY
SAN JOSE CITY,2007,2023685.0,4294740.0,191957.0,138070.0,SAN JOSE CITY
SAN JOSE CITY,2008,1816670.0,4903049.0,517925.0,121033.0,SAN JOSE CITY
SAN JOSE CITY,2009,2048950.0,6414599.0,1213263.0,193227.0,SAN JOSE CITY
SAN JOSE CITY,2010,2763666.0,8753610.0,1834884.0,97119.0,SAN JOSE CITY
SAN JOSE CITY,2011,2843568.0,9837142.0,1803530.0,107840.0,SAN JOSE CITY
SAN JOSE CITY,2012,3974452.0,10663959.0,1985715.0,160003.0,SAN JOSE CITY
SAN JOSE CITY,2013,5026880.0,8723659.0,1302757.0,199491.0,SAN JOSE CITY
SAN JOSE CITY,2014,4808196.0,8421458.0,1094827.0,119069.0,SAN JOSE CITY
SAN JOSE CITY,2015,4391574.0,8822261.0,1085163.0,71343.0,SAN JOSE CITY
SAN JOSE CITY,2016,4104580.0,8368095.0,687935.0,119965.0,SAN JOSE CITY
SAN JOSE CITY,2017,3673238.0,7078355.0,678377.0,109374.0,SAN JOSE CITY
SAN JOSE CITY,2018,3672709.0,7754956.0,526237.0,174486.0,SAN JOSE CITY
SAN JOSE CITY,2019,3563114.0,7123750.0,375808.0,172998.0,SAN JOSE CITY
SAN JOSE CITY,2020,3610756.0,7946837.0,380302.0,231862.0,SAN JOSE CITY
SAN JOSE CITY,2021,3161557.0,7321365.0,407965.0,272718.0,SAN JOSE CITY
SAN JOSE CITY,2022,2708161.0,13510289.0,180476.0,263892.0,SAN JOSE CITY
SAN JOSE CITY,2023,2898959.0,13802711.0,422974.0,427838.0,SAN JOSE CITY
SAN JOSE CITY,2024,3454148.0,12802967.0,421731.0,486926.0,SAN JOSE CITY
SAN JOSE CITY,2025,3838621.0,14701090.0,485282.0,335605.0,SAN JOSE CITY
SAN MATEO,2005,1385990.0,2366719.0,102576.0,,SAN MATEO
SAN MATEO,2006,1425646.0,2386733.0,165995.0,,SAN MATEO
SAN MATEO,2007,1240597.0,2321663.0,132047.0,,SAN MATEO
SAN MATEO,2008,1053100.0,2601442.0,208666.0,,SAN MATEO
SAN MATEO,2009,1119530.0,3265130.0,365408.0,,SAN MATEO
SAN MATEO,2010,1658086.0,5229074.0,485133.0,132996.0,SAN MATEO
SAN MATEO,2011,1766323.0,6374974.0,572663.0,119577.0,SAN MATEO
SAN MATEO,2012,2711111.0,6168112.0,354520.0,173263.0,SAN MATEO
SAN MATEO,2013,3741732.0,6501494.0,411038.0,225702.0,SAN MATEO
SAN MATEO,2014,3678275.0,6120671.0,361725.0,264733.0,SAN MATEO
SAN MATEO,2015,3405909.0,5969865.0,438868.0,361368.0,SAN MATEO
SAN MATEO,2016,2969507.0,5573515.0,501677.0,359161.0,SAN MATEO
SAN MATEO,2017,2792867.0,5104332.0,438248.0,388710.0,SAN MATEO
SAN MATEO,2018,2682421.0,5350111.0,384025.0,566882.0,SAN MATEO
SAN MATEO,2019,2480319.0,4879383.0,423573.0,774385.0,SAN MATEO
SAN MATEO,2020,2263522.0,5938111.0,442433.0,857678.0,SAN MATEO
SAN MATEO,2021,1817023.0,7410570.0,269868.0,664959.0,SAN MATEO
SAN MATEO,2022,1879698.0,10659964.0,144947.0,881884.0,SAN MATEO
SAN MATEO,2023,2235899.0,11920259.0,366801.0,707063.0,SAN MATEO
SAN MATEO,2024,2428662.0,10843768.0,487856.0,591199.0,SAN MATEO
SAN MATEO,2025,2156641.0,15315002.0,308397.0,620913.0,SAN MATEO
SANTA ANA,2005,3446423.0,7342490.0,1268620.0,,SANTA ANA
SANTA ANA,2006,3403985.0,6700275.0,1115236.0,53149.0,SANTA ANA
SANTA ANA,2007,2878056.0,5741914.0,870802.0,124978.0,SANTA ANA
SANTA ANA,2008,3224430.0,6031694.0,1399696.0,26212.0,SANTA ANA
SANTA ANA,2009,3110444.0,8496022.0,2126795.0,49596.0,SANTA ANA
SANTA ANA,2010,3406386.0,11864665.0,2645976.0,202930.0,SANTA ANA
SANTA ANA,2011,4455629.0,14448796.0,,248436.0,SANTA ANA
SANTA ANA,2012,6877653.0,14465989.0,1672903.0,375931.0,SANTA ANA
SANTA ANA,2013,8786270.0,13222312.0,1411420.0,251617.0,SANTA ANA
SANTA ANA,2014,9958136.0,16418609.0,1566294.0,197438.0,SANTA ANA
SANTA ANA,2015,10803719.0,17211399.0,1219967.0,159574.0,SANTA ANA
SANTA ANA,2016,11258487.0,16762346.0,1323360.0,195655.0,SANTA ANA
SANTA ANA,2017,10326345.0,14263538.0,803497.0,152536.0,SANTA ANA
SANTA ANA,2018,10576810.0,20842341.0,999429.0,142005.0,SANTA ANA
SANTA ANA,2019,10423924.0,19904077.0,1057607.0,316198.0,SANTA ANA
SANTA ANA,2020,10039004.0,24057022.0,963384.0,410376.0,SANTA ANA
SANTA ANA,2021,8277199.0,23558416.0,699815.0,425520.0,SANTA ANA
SANTA ANA,2022,9274925.0,45490917.0,1077141.0,430402.0,SANTA ANA
SANTA ANA,2023,7977735.0,36382393.0,1294283.0,483206.0,SANTA ANA
SANTA ANA,2024,13265536.0,45269570.0,2393039.0,1129543.0,SANTA ANA
SANTA ANA,2025,9179574.0,37461846.0,1414056.0,789763.0,SANTA ANA
SANTA BARBARA,2005,2992299.0,4603257.0,3100758.0,496284.0,SANTA BARBARA
SANTA BARBARA,2006,3063121.0,4689216.0,4621495.0,1131061.0,SANTA BARBARA
SANTA BARBARA,2007,2779212.0,4293617.0,4831867.0,1132668.0,SANTA BARBARA
SANTA BARBARA,2008,2262914.0,5591234.0,6010415.0,727578.0,SANTA BARBARA
SANTA BARBARA,2009,2499210.0,7596215.0,8932186.0,801988.0,SANTA BARBARA
SANTA BARBARA,2010,3781892.0,11794056.0,11259747.0,681020.0,SANTA BARBARA
SANTA BARBARA,2011,4297311.0,15559567.0,13959325.0,641898.0,SANTA BARBARA
SANTA BARBARA,2012,6262393.0,17517153.0,15126512.0,842571.0,SANTA BARBARA
SANTA BARBARA,2013,8431366.0,18250266.0,13906197.0,812697.0,SANTA BARBARA
SANTA BARBARA,2014,8819148.0,19344266.0,14117645.0,906518.0,SANTA BARBARA
SANTA BARBARA,2015,8761954.0,19290570.0,13136912.0,1002790.0,SANTA BARBARA
SANTA BARBARA,2016,8683479.0,18880150.0,12688912.0,1821824.0,SANTA BARBARA
SANTA BARBARA,2017,7859568.0,16479615.0,11081860.0,1981230.0,SANTA BARBARA
SANTA BARBARA,2018,7609405.0,16885683.0,10183783.0,2494315.0,SANTA BARBARA
SANTA BARBARA,2019,7305435.0,17231421.0,7762783.0,1154244.0,SANTA BARBARA
SANTA BARBARA,2020,7060642.0,17601342.0,6881207.0,3229111.0,SANTA BARBARA
SANTA BARBARA,2021,5966470.0,14427254.0,4374453.0,5239524.0,SANTA BARBARA
SANTA BARBARA,2022,5268977.0,26249756.0,4935975.0,1713585.0,SANTA BARBARA
SANTA BARBARA,2023,4905945.0,14166690.0,3942782.0,2036628.0,SANTA BARBARA
SANTA BARBARA,2024,5092560.0,18004107.0,4442428.0,2268072.0,SANTA BARBARA
SANTA BARBARA,2025,4843009.0,19044513.0,4429019.0,2633123.0,SANTA BARBARA
SANTA MONICA,2005,4221802.0,11080341.0,,,SANTA MONICA
SANTA MONICA,2006,4674644.0,11995995.0,1110439.0,,SANTA MONICA
SANTA MONICA,2007,4309473.0,11498812.0,1295437.0,,SANTA MONICA
SANTA MONICA,2008,4040400.0,13107503.0,1674110.0,,SANTA MONICA
SANTA MONICA,2009,4582040.0,16477086.0,2263730.0,,SANTA MONICA
SANTA MONICA,2010,6507798.0,23266691.0,2930710.0,,SANTA MONICA
SANTA MONICA,2011,7421817.0,28498735.0,2853685.0,,SANTA MONICA
SANTA MONICA,2012,10835097.0,31063079.0,2785393.0,,SANTA MONICA
SANTA MONICA,2013,15283201.0,30195183.0,2725509.0,,SANTA MONICA
SANTA MONICA,2014,16271272.0,31380885.0,2556856.0,,SANTA MONICA
SANTA MONICA,2015,16466942.0,34126925.0,2780246.0,,SANTA MONICA
SANTA MONICA,2016,16072382.0,32332265.0,2516305.0,,SANTA MONICA
SANTA MONICA,2017,15344007.0,30816347.0,3100564.0,,SANTA MONICA
SANTA MONICA,2018,14865692.0,33819422.0,3575394.0,,SANTA MONICA
SANTA MONICA,2019,14266211.0,34910960.0,3488074.0,,SANTA MONICA
SANTA MONICA,2020,12905990.0,36517950.0,3509053.0,,SANTA MONICA
SANTA MONICA,2021,13693395.0,32167219.0,2383803.0,,SANTA MONICA
SANTA MONICA,2022,11932883.0,32089681.0,2435372.0,,SANTA MONICA
SANTA MONICA,2023,11551819.0,36729891.0,4471556.0,,SANTA MONICA
SANTA MONICA,2024,12035716.0,41513017.0,7414890.0,,SANTA MONICA
SANTA MONICA,2025,12319490.0,52265130.0,7833264.0,11753.0,SANTA MONICA
SANTA ROSA,2005,3333676.0,5645861.0,1961317.0,3012692.0,SANTA ROSA
SANTA ROSA,2006,3448005.0,5748501.0,2051949.0,2955692.0,SANTA ROSA
SANTA ROSA,2007,3003540.0,5724295.0,1992983.0,5060550.0,SANTA ROSA
SANTA ROSA,2008,2530318.0,6621395.0,2703859.0,4858733.0,SANTA ROSA
SANTA ROSA,2009,2945091.0,8221029.0,3513731.0,3303710.0,SANTA ROSA
SANTA ROSA,2010,4333414.0,12778045.0,4280097.0,1439340.0,SANTA ROSA
SANTA ROSA,2011,5051769.0,16537616.0,4267430.0,202000.0,SANTA ROSA
SANTA ROSA,2012,7549096.0,17883619.0,3286849.0,120248.0,SANTA ROSA
SANTA ROSA,2013,9952558.0,16980618.0,2720641.0,787185.0,SANTA ROSA
SANTA ROSA,2014,10150973.0,17158666.0,2452235.0,1089111.0,SANTA ROSA
SANTA ROSA,2015,9546527.0,16500320.0,2219975.0,1278768.0,SANTA ROSA
SANTA ROSA,2016,9106268.0,15038151.0,1839393.0,2086472.0,SANTA ROSA
SANTA ROSA,2017,8248302.0,14171339.0,1778116.0,2825406.0,SANTA ROSA
SANTA ROSA,2018,8453076.0,17038394.0,1735307.0,3602783.0,SANTA ROSA
SANTA ROSA,2019,8112094.0,15476420.0,1524659.0,4233319.0,SANTA ROSA
SANTA ROSA,2020,7967394.0,17874878.0,1407737.0,4367548.0,SANTA ROSA
SANTA ROSA,2021,6084946.0,18913451.0,530353.0,4170297.0,SANTA ROSA
SANTA ROSA,2022,5164589.0,24572505.0,556557.0,4286376.0,SANTA ROSA
