,Fall 2011,Fall 2011,Fall 2011,Fall 2011,Fall 2011,Fall 2012,Fall 2012,Fall 2012,Fall 2012,Fall 2012,Fall 2013,Fall 2013,Fall 2013,Fall 2013,Fall 2013,Fall 2014,Fall 2014,Fall 2014,Fall 2014,Fall 2014,Fall 2015,Fall 2015,Fall 2015,Fall 2015,Fall 2015,Fall 2016,Fall 2016,Fall 2016,Fall 2016,Fall 2016,Fall 2017,Fall 2017,Fall 2017,Fall 2017,Fall 2017,Fall 2018,Fall 2018,Fall 2018,Fall 2018,Fall 2018,Fall 2019,Fall 2019,Fall 2019,Fall 2019,Fall 2019,Fall 2020,Fall 2020,Fall 2020,Fall 2020,Fall 2020,Fall 2021,Fall 2021,Fall 2021,Fall 2021,Fall 2021,Fall 2022,Fall 2022,Fall 2022,Fall 2022,Fall 2022,Spring 2012,Spring 2012,Spring 2012,Spring 2012,Spring 2012,Spring 2013,Spring 2013,Spring 2013,Spring 2013,Spring 2013,Spring 2014,Spring 2014,Spring 2014,Spring 2014,Spring 2014,Spring 2015,Spring 2015,Spring 2015,Spring 2015,Spring 2015,Spring 2016,Spring 2016,Spring 2016,Spring 2016,Spring 2016,Spring 2017,Spring 2017,Spring 2017,Spring 2017,Spring 2017,Spring 2018,Spring 2018,Spring 2018,Spring 2018,Spring 2018,Spring 2019,Spring 2019,Spring 2019,Spring 2019,Spring 2019,Spring 2020,Spring 2020,Spring 2020,Spring 2020,Spring 2020,Spring 2021,Spring 2021,Spring 2021,Spring 2021,Spring 2021,Spring 2022,Spring 2022,Spring 2022,Spring 2022,Spring 2022,Spring 2023,Spring 2023,Spring 2023,Spring 2023,Spring 2023,Summer 2012,Summer 2012,Summer 2012,Summer 2012,Summer 2012,Summer 2013,Summer 2013,Summer 2013,Summer 2013,Summer 2013,Summer 2014,Summer 2014,Summer 2014,Summer 2014,Summer 2014,Summer 2015,Summer 2015,Summer 2015,Summer 2015,Summer 2015,Summer 2016,Summer 2016,Summer 2016,Summer 2016,Summer 2016,Summer 2017,Summer 2017,Summer 2017,Summer 2017,Summer 2017,Summer 2018,Summer 2018,Summer 2018,Summer 2018,Summer 2018,Summer 2019,Summer 2019,Summer 2019,Summer 2019,Summer 2019,Summer 2020,Summer 2020,Summer 2020,Summer 2020,Summer 2020,Summer 2021,Summer 2021,Summer 2021,Summer 2021,Summer 2021,Summer 2022,Summer 2022,Summer 2022,Summer 2022,Summer 2022,Summer 2023,Summer 2023,Summer 2023,Summer 2023,Summer 2023,Winter 2012,Winter 2012,Winter 2012,Winter 2012,Winter 2012,Winter 2013,Winter 2013,Winter 2013,Winter 2013,Winter 2013,Winter 2014,Winter 2014,Winter 2014,Winter 2014,Winter 2014,Winter 2015,Winter 2015,Winter 2015,Winter 2015,Winter 2015,Winter 2016,Winter 2016,Winter 2016,Winter 2016,Winter 2016,Winter 2017,Winter 2017,Winter 2017,Winter 2017,Winter 2017,Winter 2018,Winter 2018,Winter 2018,Winter 2018,Winter 2018,Winter 2019,Winter 2019,Winter 2019,Winter 2019,Winter 2019,Winter 2020,Winter 2020,Winter 2020,Winter 2020,Winter 2020,Winter 2021,Winter 2021,Winter 2021,Winter 2021,Winter 2021,Winter 2022,Winter 2022,Winter 2022,Winter 2022,Winter 2022,Winter 2023,Winter 2023,Winter 2023,Winter 2023,Winter 2023
LA Valley,"2,069","1,674","1,442",80.91%,69.70%,"1,811","1,617","1,375",89.29%,75.92%,"2,148","1,882","1,615",87.62%,75.19%,"2,282","1,947","1,608",85.32%,70.46%,"2,506","2,106","1,760",84.04%,70.23%,"2,636","2,255","1,955",85.55%,74.17%,"2,818","2,389","1,945",84.78%,69.02%,"3,015","2,603","2,097",86.33%,69.55%,"4,015","3,383","2,544",84.26%,63.36%,"2,922","2,550","2,002",87.27%,68.51%,"2,498","2,154","1,645",86.23%,65.85%,"2,846","2,456","1,800",86.30%,63.25%,"1,608","1,285","1,100",79.91%,68.41%,"1,647","1,423","1,207",86.40%,73.28%,"1,630","1,357","1,125",83.25%,69.02%,"2,340","1,955","1,611",83.55%,68.85%,"2,599","2,177","1,804",83.76%,69.41%,"2,769","2,330","1,930",84.15%,69.70%,"2,574","2,172","1,719",84.38%,66.78%,"2,495","2,154","1,741",86.33%,69.78%,"2,348","2,348","1,840",100.00%,78.36%,"2,046","1,738","1,420",84.95%,69.40%,"1,596","1,413","1,068",88.53%,66.92%,"1,874","1,647","1,230",87.89%,65.64%,,,,,,353,325,305,92.07%,86.40%,371,336,328,90.57%,88.41%,514,453,420,88.13%,81.71%,493,454,424,92.09%,86.00%,795,708,660,89.06%,83.02%,996,893,820,89.66%,82.33%,"1,120",996,878,88.93%,78.39%,"1,128",968,828,85.82%,73.40%,730,656,572,89.86%,78.36%,689,602,519,87.37%,75.33%,733,657,552,89.63%,75.31%,178,155,136,87.08%,76.40%,593,563,541,94.94%,91.23%,415,393,368,94.70%,88.67%,497,457,431,91.95%,86.72%,598,527,480,88.13%,80.27%,588,533,495,90.65%,84.18%,577,526,497,91.16%,86.14%,627,571,510,91.07%,81.34%,865,759,675,87.75%,78.03%,516,427,381,82.75%,73.84%,419,362,291,86.40%,69.45%,525,463,393,88.19%,74.86%
Lake Tahoe,309,276,216,89.32%,69.90%,286,250,193,87.41%,67.48%,271,237,186,87.45%,68.63%,252,225,164,89.29%,65.08%,269,237,179,88.10%,66.54%,280,255,209,91.07%,74.64%,259,235,189,90.73%,72.97%,275,254,197,92.36%,71.64%,336,315,243,93.75%,72.32%,319,299,230,93.73%,72.10%,327,288,210,88.07%,64.22%,388,335,233,86.34%,60.05%,246,217,166,88.21%,67.48%,232,203,143,87.50%,61.64%,237,222,171,93.67%,72.15%,174,163,122,93.68%,70.11%,196,177,146,90.31%,74.49%,193,175,135,90.67%,69.95%,258,245,207,94.96%,80.23%,208,194,161,93.27%,77.40%,204,195,163,95.59%,79.90%,232,213,165,91.81%,71.12%,254,228,185,89.76%,72.83%,266,244,190,91.73%,71.43%,56,48,37,85.71%,66.07%,58,53,44,91.38%,75.86%,77,66,47,85.71%,61.04%,73,65,52,89.04%,71.23%,43,36,28,83.72%,65.12%,52,45,40,86.54%,76.92%,88,79,63,89.77%,71.59%,82,74,57,90.24%,69.51%,137,125,111,91.24%,81.02%,65,57,45,87.69%,69.23%,73,68,60,93.15%,82.19%,112,108,94,96.43%,83.93%,277,236,178,85.20%,64.26%,271,235,182,86.72%,67.16%,242,216,159,89.26%,65.70%,213,197,149,92.49%,69.95%,194,178,143,91.75%,73.71%,201,180,137,89.55%,68.16%,213,195,156,91.55%,73.24%,229,210,165,91.70%,72.05%,307,288,220,93.81%,71.66%,307,282,235,91.86%,76.55%,275,247,200,89.82%,72.73%,289,262,206,90.66%,71.28%
Laney,997,694,603,69.61%,60.48%,958,727,608,75.89%,63.47%,892,714,594,80.04%,66.59%,891,650,565,72.95%,63.41%,"1,156",918,799,79.41%,69.12%,"1,014",785,690,77.42%,68.05%,970,786,706,81.03%,72.78%,968,724,647,74.79%,66.84%,"1,057",777,639,73.51%,60.45%,863,622,547,72.07%,63.38%,728,559,484,76.79%,66.48%,"1,051",815,662,77.55%,62.99%,"1,023",702,636,68.62%,62.17%,949,721,627,75.97%,66.07%,982,697,621,70.98%,63.24%,"1,130",851,735,75.31%,65.04%,"1,157",905,783,78.22%,67.68%,"1,068",819,750,76.69%,70.22%,950,714,638,75.16%,67.16%,961,724,604,75.34%,62.85%,513,460,457,89.67%,89.08%,570,444,369,77.89%,64.74%,646,512,443,79.26%,68.58%,853,638,542,74.79%,63.54%,159,142,138,89.31%,86.79%,220,194,189,88.18%,85.91%,252,218,195,86.51%,77.38%,270,239,221,88.52%,81.85%,278,248,226,89.21%,81.29%,341,318,290,93.26%,85.04%,294,255,242,86.73%,82.31%,278,250,211,89.93%,75.90%,268,236,220,88.06%,82.09%,168,142,124,84.52%,73.81%,170,138,127,81.18%,74.71%,163,120,105,73.62%,64.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Positas,"1,353","1,149","1,007",84.92%,74.43%,"1,465","1,289","1,154",87.99%,78.77%,"1,483","1,259","1,138",84.90%,76.74%,"1,519","1,301","1,133",85.65%,74.59%,"1,598","1,386","1,219",86.73%,76.28%,"1,854","1,630","1,413",87.92%,76.21%,"1,902","1,654","1,409",86.96%,74.08%,"1,993","1,708","1,460",85.70%,73.26%,"2,269","1,888","1,599",83.21%,70.47%,"1,832","1,619","1,443",88.37%,78.77%,"1,727","1,416","1,189",81.99%,68.85%,"1,778","1,426","1,163",80.20%,65.41%,"1,371","1,200","1,059",87.53%,77.24%,"1,371","1,194","1,062",87.09%,77.46%,"1,355","1,200","1,079",88.56%,79.63%,"1,430","1,252","1,126",87.55%,78.74%,"1,623","1,397","1,255",86.08%,77.33%,"1,880","1,608","1,438",85.53%,76.49%,"2,009","1,705","1,463",84.87%,72.82%,"1,951","1,695","1,433",86.88%,73.45%,"1,493","1,367","1,259",91.56%,84.33%,"1,631","1,401","1,205",85.90%,73.88%,"1,479","1,207",994,81.61%,67.21%,"1,532","1,220","1,019",79.63%,66.51%,267,230,211,86.14%,79.03%,290,258,246,88.97%,84.83%,291,258,243,88.66%,83.51%,352,302,282,85.80%,80.11%,391,333,315,85.17%,80.56%,408,353,334,86.52%,81.86%,409,358,320,87.53%,78.24%,373,319,290,85.52%,77.75%,480,391,348,81.46%,72.50%,416,342,320,82.21%,76.92%,442,368,334,83.26%,75.57%,515,418,371,81.17%,72.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassen,253,229,189,90.51%,74.70%,263,244,179,92.78%,68.06%,287,253,201,88.15%,70.03%,287,247,191,86.06%,66.55%,298,277,225,92.95%,75.50%,350,305,260,87.14%,74.29%,286,264,220,92.31%,76.92%,294,245,214,83.33%,72.79%,295,269,229,91.19%,77.63%,287,227,170,79.09%,59.23%,253,212,183,83.79%,72.33%,250,215,176,86.00%,70.40%,361,329,262,91.14%,72.58%,328,300,230,91.46%,70.12%,337,282,229,83.68%,67.95%,380,333,270,87.63%,71.05%,365,332,265,90.96%,72.60%,297,282,230,94.95%,77.44%,267,248,206,92.88%,77.15%,274,238,193,86.86%,70.44%,268,230,201,85.82%,75.00%,289,246,201,85.12%,69.55%,331,264,211,79.76%,63.75%,288,242,202,84.03%,70.14%,67,47,32,70.15%,47.76%,40,37,29,92.50%,72.50%,65,58,40,89.23%,61.54%,64,45,30,70.31%,46.88%,76,55,35,72.37%,46.05%,46,40,29,86.96%,63.04%,58,44,40,75.86%,68.97%,77,65,54,84.42%,70.13%,56,50,47,89.29%,83.93%,34,28,26,82.35%,76.47%,83,74,69,89.16%,83.13%,82,71,62,86.59%,75.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemoore College,493,392,316,79.51%,64.10%,486,379,316,77.98%,65.02%,690,570,421,82.61%,61.01%,747,603,489,80.72%,65.46%,748,589,469,78.74%,62.70%,834,689,554,82.61%,66.43%,872,708,561,81.19%,64.33%,912,763,559,83.66%,61.29%,"1,079",905,689,83.87%,63.86%,735,644,452,87.62%,61.50%,753,668,480,88.71%,63.75%,760,683,534,89.87%,70.26%,522,411,341,78.74%,65.33%,593,436,366,73.52%,61.72%,717,552,413,76.99%,57.60%,680,550,452,80.88%,66.47%,749,617,474,82.38%,63.28%,793,614,489,77.43%,61.66%,780,592,463,75.90%,59.36%,764,636,508,83.25%,66.49%,573,462,369,80.63%,64.40%,433,364,275,84.06%,63.51%,427,362,277,84.78%,64.87%,475,415,305,87.37%,64.21%,122,113,102,92.62%,83.61%,172,136,110,79.07%,63.95%,224,191,148,85.27%,66.07%,200,176,130,88.00%,65.00%,208,174,140,83.65%,67.31%,259,212,181,81.85%,69.88%,182,147,109,80.77%,59.89%,207,181,143,87.44%,69.08%,170,156,134,91.76%,78.82%,151,132,105,87.42%,69.54%,136,118,94,86.76%,69.12%,137,129,109,94.16%,79.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long Beach,"2,270","1,906","1,656",83.96%,72.95%,"3,062","2,484","1,993",81.12%,65.09%,"2,789","2,381","1,892",85.37%,67.84%,"2,557","2,154","1,778",84.24%,69.53%,"3,094","2,541","2,058",82.13%,66.52%,"3,294","2,786","2,238",84.58%,67.94%,"3,158","2,650","2,118",83.91%,67.07%,"3,559","2,871","2,274",80.67%,63.89%,"4,796","4,009","3,043",83.59%,63.45%,"5,301","4,216","3,069",79.53%,57.89%,"4,589","3,596","2,453",78.36%,53.45%,"5,561","4,356","2,837",78.33%,51.02%,"2,350","1,962","1,671",83.49%,71.11%,"2,513","2,059","1,651",81.93%,65.70%,"2,669","2,266","1,834",84.90%,68.71%,"3,041","2,514","2,101",82.67%,69.09%,"3,195","2,593","2,160",81.16%,67.61%,"3,319","2,719","2,243",81.92%,67.58%,"3,232","2,665","2,123",82.46%,65.69%,"3,849","3,091","2,416",80.31%,62.77%,"2,618","2,618","2,254",100.00%,86.10%,"3,639","2,899","2,053",79.66%,56.42%,"3,296","2,607","1,845",79.10%,55.98%,"4,063","3,165","2,139",77.90%,52.65%,466,389,332,83.48%,71.24%,376,343,315,91.22%,83.78%,443,403,367,90.97%,82.84%,613,529,461,86.30%,75.20%,659,555,491,84.22%,74.51%,659,555,477,84.22%,72.38%,692,590,493,85.26%,71.24%,754,637,538,84.48%,71.35%,927,754,629,81.34%,67.85%,690,545,448,78.99%,64.93%,777,611,473,78.64%,60.88%,900,729,605,81.00%,67.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,105,94,93.75%,83.93%,295,252,217,85.42%,73.56%,363,302,258,83.20%,71.07%,392,318,282,81.12%,71.94%,422,338,261,80.09%,61.85%,515,391,301,75.92%,58.45%
Los Medanos,948,764,654,80.59%,68.99%,993,847,725,85.30%,73.01%,"1,161",976,856,84.07%,73.73%,"1,222","1,005",864,82.24%,70.70%,"1,239","1,070",917,86.36%,74.01%,"1,376","1,184","1,027",86.05%,74.64%,"1,951","1,634","1,365",83.75%,69.96%,"2,102","1,762","1,450",83.82%,68.98%,"1,990","1,697","1,326",85.28%,66.63%,"1,581","1,342","1,083",84.88%,68.50%,"1,582","1,292","1,013",81.67%,64.03%,"1,769","1,501","1,155",84.85%,65.29%,"1,190",976,834,82.02%,70.08%,"1,196","1,023",867,85.54%,72.49%,"1,120",919,795,82.05%,70.98%,"1,235","1,046",884,84.70%,71.58%,"1,390","1,114",943,80.14%,67.84%,"1,511","1,247","1,087",82.53%,71.94%,"1,825","1,505","1,279",82.47%,70.08%,"1,631","1,330","1,122",81.55%,68.79%,"1,025",968,840,94.44%,81.95%,"1,176",987,807,83.93%,68.62%,"1,062",813,658,76.55%,61.96%,"1,133",947,775,83.58%,68.40%,205,180,173,87.80%,84.39%,240,214,188,89.17%,78.33%,298,277,255,92.95%,85.57%,314,296,272,94.27%,86.62%,430,384,350,89.30%,81.40%,392,341,311,86.99%,79.34%,392,348,305,88.78%,77.81%,303,274,230,90.43%,75.91%,315,268,245,85.08%,77.78%,267,230,204,86.14%,76.40%,238,196,154,82.35%,64.71%,217,193,158,88.94%,72.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714,639,472,89.50%,66.11%,878,805,574,91.69%,65.38%,865,788,527,91.10%,60.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,419,317,91.29%,69.06%,741,687,516,92.71%,69.64%,634,590,406,93.06%,64.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,124,103,93.94%,78.03%,239,227,182,94.98%,76.15%,288,271,233,94.10%,80.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marin,747,643,509,86.08%,68.14%,711,601,475,84.53%,66.81%,734,626,527,85.29%,71.80%,669,544,443,81.32%,66.22%,668,563,443,84.28%,66.32%,675,560,469,82.96%,69.48%,718,601,504,83.70%,70.19%,792,651,536,82.20%,67.68%,762,631,509,82.81%,66.80%,710,582,487,81.97%,68.59%,643,505,409,78.54%,63.61%,770,641,516,83.25%,67.01%,788,659,554,83.63%,70.30%,713,610,513,85.55%,71.95%,713,602,481,84.43%,67.46%,667,566,466,84.86%,69.87%,695,579,477,83.31%,68.63%,699,583,503,83.40%,71.96%,689,579,479,84.03%,69.52%,759,622,506,81.95%,66.67%,590,462,456,78.31%,77.29%,661,523,426,79.12%,64.45%,634,508,414,80.13%,65.30%,739,605,478,81.87%,64.68%,103,96,81,93.20%,78.64%,81,66,56,81.48%,69.14%,95,80,71,84.21%,74.74%,108,88,72,81.48%,66.67%,97,81,69,83.51%,71.13%,93,77,72,82.80%,77.42%,87,72,64,82.76%,73.56%,86,68,55,79.07%,63.95%,129,116,96,89.92%,74.42%,92,71,54,77.17%,58.70%,72,58,51,80.56%,70.83%,118,89,72,75.42%,61.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mendocino,526,451,395,85.74%,75.10%,546,472,386,86.45%,70.70%,563,507,413,90.05%,73.36%,585,520,420,88.89%,71.79%,598,532,442,88.96%,73.91%,625,549,465,87.84%,74.40%,563,508,424,90.23%,75.31%,614,555,458,90.39%,74.59%,795,691,575,86.92%,72.33%,552,454,372,82.25%,67.39%,509,419,347,82.32%,68.17%,700,581,440,83.00%,62.86%,516,451,370,87.40%,71.71%,528,456,376,86.36%,71.21%,527,490,408,92.98%,77.42%,549,496,418,90.35%,76.14%,554,492,410,88.81%,74.01%,542,477,404,88.01%,74.54%,554,486,422,87.73%,76.17%,609,534,463,87.68%,76.03%,439,398,371,90.66%,84.51%,373,312,265,83.65%,71.05%,447,354,286,79.19%,63.98%,645,552,418,85.58%,64.81%,96,91,81,94.79%,84.38%,149,130,120,87.25%,80.54%,161,147,126,91.30%,78.26%,157,143,121,91.08%,77.07%,157,142,125,90.45%,79.62%,143,128,119,89.51%,83.22%,161,152,131,94.41%,81.37%,154,142,118,92.21%,76.62%,147,134,104,91.16%,70.75%,122,115,83,94.26%,68.03%,136,125,99,91.91%,72.79%,175,156,113,89.14%,64.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merced,"1,232",982,773,79.71%,62.74%,"1,162",962,758,82.79%,65.23%,"1,351","1,080",860,79.94%,63.66%,"1,618","1,286","1,013",79.48%,62.61%,"1,678","1,345","1,029",80.15%,61.32%,"1,819","1,428","1,089",78.50%,59.87%,"2,547","1,985","1,515",77.93%,59.48%,"2,619","2,153","1,646",82.21%,62.85%,"3,152","2,416","1,835",76.65%,58.22%,"2,531","1,940","1,394",76.65%,55.08%,"2,380","1,823","1,258",76.60%,52.86%,"2,754","2,315","1,573",84.06%,57.12%,"1,126",897,691,79.66%,61.37%,"1,272","1,015",813,79.80%,63.92%,"1,544","1,246",970,80.70%,62.82%,"1,495","1,195",923,79.93%,61.74%,"1,507","1,250",991,82.95%,65.76%,"2,203","1,772","1,376",80.44%,62.46%,"2,145","1,649","1,368",76.88%,63.78%,"2,164","1,676","1,254",77.45%,57.95%,"2,114","1,684","1,172",79.66%,55.44%,"1,875","1,406",988,74.99%,52.69%,"1,672","1,300",956,77.75%,57.18%,"2,130","1,664","1,221",78.12%,57.32%,138,114,92,82.61%,66.67%,230,203,180,88.26%,78.26%,307,243,224,79.15%,72.96%,319,279,240,87.46%,75.24%,349,296,243,84.81%,69.63%,408,342,285,83.82%,69.85%,520,454,377,87.31%,72.50%,736,601,511,81.66%,69.43%,795,632,518,79.50%,65.16%,552,468,386,84.78%,69.93%,569,494,382,86.82%,67.14%,730,626,514,85.75%,70.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merritt,577,429,377,74.35%,65.34%,701,536,454,76.46%,64.76%,688,559,470,81.25%,68.31%,600,477,360,79.50%,60.00%,685,563,459,82.19%,67.01%,676,534,444,78.99%,65.68%,701,548,458,78.17%,65.34%,865,677,549,78.27%,63.47%,"1,007",798,658,79.25%,65.34%,682,556,458,81.52%,67.16%,740,583,450,78.78%,60.81%,624,464,368,74.36%,58.97%,634,494,448,77.92%,70.66%,612,461,393,75.33%,64.22%,660,529,455,80.15%,68.94%,588,483,397,82.14%,67.52%,553,430,354,77.76%,64.01%,751,604,497,80.43%,66.18%,748,578,483,77.27%,64.57%,828,639,529,77.17%,63.89%,525,464,452,88.38%,86.10%,540,438,387,81.11%,71.67%,592,450,356,76.01%,60.14%,571,454,369,79.51%,64.62%,264,231,198,87.50%,75.00%,231,178,151,77.06%,65.37%,238,182,164,76.47%,68.91%,195,167,144,85.64%,73.85%,162,147,133,90.74%,82.10%,216,179,152,82.87%,70.37%,197,155,131,78.68%,66.50%,219,195,161,89.04%,73.52%,179,160,146,89.39%,81.56%,158,133,111,84.18%,70.25%,134,121,101,90.30%,75.37%,69,61,53,88.41%,76.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MiraCosta,"2,311","1,949","1,663",84.34%,71.96%,"2,361","2,031","1,685",86.02%,71.37%,"2,424","2,009","1,708",82.88%,70.46%,"2,416","2,071","1,778",85.72%,73.59%,"2,412","2,035","1,787",84.37%,74.09%,"2,610","2,225","1,935",85.25%,74.14%,"2,738","2,317","1,933",84.62%,70.60%,"2,687","2,302","1,889",85.67%,70.30%,"2,750","2,362","1,982",85.89%,72.07%,"2,209","2,209","1,836",100.00%,83.11%,"2,636","2,055","1,575",77.96%,59.75%,"2,308","1,891","1,507",81.93%,65.29%,"2,139","1,754","1,498",82.00%,70.03%,"2,109","1,758","1,451",83.36%,68.80%,"2,143","1,762","1,474",82.22%,68.78%,"2,293","1,914","1,642",83.47%,71.61%,"2,421","2,012","1,741",83.11%,71.91%,"2,412","1,991","1,673",82.55%,69.36%,"2,465","2,034","1,710",82.52%,69.37%,"2,421","2,027","1,698",83.73%,70.14%,"2,104","1,915","1,613",91.02%,76.66%,"1,951","1,949","1,585",99.90%,81.24%,"2,061","1,641","1,320",79.62%,64.05%,"2,232","1,824","1,458",81.72%,65.32%,431,398,356,92.34%,82.60%,403,375,338,93.05%,83.87%,411,378,346,91.97%,84.18%,379,348,314,91.82%,82.85%,394,341,310,86.55%,78.68%,375,337,288,89.87%,76.80%,368,320,282,86.96%,76.63%,345,303,276,87.83%,80.00%,355,355,314,100.00%,88.45%,467,409,362,87.58%,77.52%,381,317,271,83.20%,71.13%,527,432,379,81.97%,71.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mission,"1,082",843,676,77.91%,62.48%,"1,118",894,714,79.96%,63.86%,"1,060",874,714,82.45%,67.36%,998,824,711,82.57%,71.24%,"1,005",814,656,81.00%,65.27%,"1,032",870,748,84.30%,72.48%,875,738,635,84.34%,72.57%,932,803,695,86.16%,74.57%,"1,217","1,032",837,84.80%,68.78%,"1,168",940,794,80.48%,67.98%,"1,050",869,644,82.76%,61.33%,"1,072",912,721,85.07%,67.26%,"1,056",839,677,79.45%,64.11%,"1,065",886,752,83.19%,70.61%,"1,113",928,797,83.38%,71.61%,989,789,662,79.78%,66.94%,"1,062",875,754,82.39%,71.00%,969,820,700,84.62%,72.24%,831,693,595,83.39%,71.60%,995,864,740,86.83%,74.37%,876,798,759,91.10%,86.64%,"1,058",847,694,80.06%,65.60%,785,648,515,82.55%,65.61%,967,828,641,85.63%,66.29%,444,379,324,85.36%,72.97%,357,299,260,83.75%,72.83%,301,260,232,86.38%,77.08%,305,248,212,81.31%,69.51%,246,210,188,85.37%,76.42%,282,260,241,92.20%,85.46%,330,300,277,90.91%,83.94%,324,273,253,84.26%,78.09%,492,418,369,84.96%,75.00%,325,282,257,86.77%,79.08%,275,239,205,86.91%,74.55%,313,269,244,85.94%,77.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,11,91.67%,91.67%,15,14,12,93.33%,80.00%,,,,,
Modesto,"2,559","1,979","1,475",77.33%,57.64%,"2,571","2,099","1,711",81.64%,66.55%,"2,400","2,015","1,649",83.96%,68.71%,"2,435","1,988","1,624",81.64%,66.69%,"2,630","2,148","1,747",81.67%,66.43%,"2,532","2,119","1,774",83.69%,70.06%,"3,185","2,613","2,155",82.04%,67.66%,"3,804","3,105","2,404",81.62%,63.20%,"4,595","3,836","2,816",83.48%,61.28%,"2,325","2,325","2,277",100.00%,97.94%,"3,892","2,910","2,060",74.77%,52.93%,"4,242","3,270","2,250",77.09%,53.04%,"2,498","1,928","1,513",77.18%,60.57%,"2,459","1,981","1,605",80.56%,65.27%,"2,341","1,855","1,536",79.24%,65.61%,"2,334","1,876","1,531",80.38%,65.60%,"2,425","1,931","1,574",79.63%,64.91%,"2,651","2,139","1,745",80.69%,65.82%,"3,232","2,611","2,129",80.79%,65.87%,"3,630","2,915","2,344",80.30%,64.57%,"2,698","2,308","2,280",85.54%,84.51%,"3,229","2,338","1,684",72.41%,52.15%,"3,534","2,436","1,846",68.93%,52.24%,"3,198","2,462","1,856",76.99%,58.04%,425,349,290,82.12%,68.24%,544,466,405,85.66%,74.45%,732,580,473,79.23%,64.62%,809,679,587,83.93%,72.56%,"1,073",847,751,78.94%,69.99%,"1,474","1,168","1,033",79.24%,70.08%,"1,550","1,267","1,107",81.74%,71.42%,"2,167","1,743","1,475",80.43%,68.07%,"1,403","1,390","1,375",99.07%,98.00%,"1,599","1,256",994,78.55%,62.16%,"1,686","1,271","1,034",75.39%,61.33%,"1,761","1,412","1,217",80.18%,69.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monterey,"1,060",858,731,80.94%,68.96%,"1,079",871,718,80.72%,66.54%,"1,173",883,744,75.28%,63.43%,"1,055",780,657,73.93%,62.27%,"1,124",854,714,75.98%,63.52%,"1,046",841,702,80.40%,67.11%,"1,115",926,751,83.05%,67.35%,"1,088",872,713,80.15%,65.53%,"1,740","1,363","1,047",78.33%,60.17%,"1,360","1,084",840,79.71%,61.76%,"1,262","1,011",810,80.11%,64.18%,"1,507","1,230",929,81.62%,61.65%,"1,113",852,731,76.55%,65.68%,"1,087",820,683,75.44%,62.83%,"1,064",818,706,76.88%,66.35%,"1,027",771,647,75.07%,63.00%,"1,129",885,740,78.39%,65.54%,"1,096",870,746,79.38%,68.07%,"1,144",907,746,79.28%,65.21%,"1,054",835,716,79.22%,67.93%,996,908,759,91.16%,76.20%,970,760,581,78.35%,59.90%,956,772,606,80.75%,63.39%,"1,195",961,711,80.42%,59.50%,255,237,209,92.94%,81.96%,267,236,215,88.39%,80.52%,267,238,219,89.14%,82.02%,228,189,171,82.89%,75.00%,243,211,189,86.83%,77.78%,199,174,150,87.44%,75.38%,203,176,158,86.70%,77.83%,223,186,158,83.41%,70.85%,309,261,206,84.47%,66.67%,239,185,149,77.41%,62.34%,193,140,113,72.54%,58.55%,217,190,148,87.56%,68.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
