cc_name,uc_campus,year,total_major_enrolls
SIERRA,Santa Barbara,2021,8
SIERRA,Santa Barbara,2022,9
SIERRA,Santa Barbara,2023,7
SIERRA,Santa Barbara,2024,4
SIERRA,Santa Cruz,2013,13
SIERRA,Santa Cruz,2014,3
SIERRA,Santa Cruz,2016,3
SIERRA,Santa Cruz,2021,7
SIERRA,Santa Cruz,2023,3
SKYLINE,Berkeley,2013,14
SKYLINE,Berkeley,2014,4
SKYLINE,Berkeley,2015,8
SKYLINE,Berkeley,2016,16
SKYLINE,Berkeley,2017,23
SKYLINE,Berkeley,2018,20
SKYLINE,Berkeley,2019,25
SKYLINE,Berkeley,2020,3
SKYLINE,Berkeley,2021,15
SKYLINE,Berkeley,2022,4
SKYLINE,Berkeley,2023,15
SKYLINE,Berkeley,2024,6
SKYLINE,Davis,2013,35
SKYLINE,Davis,2014,18
SKYLINE,Davis,2015,17
SKYLINE,Davis,2016,31
SKYLINE,Davis,2017,25
SKYLINE,Davis,2018,44
SKYLINE,Davis,2019,16
SKYLINE,Davis,2020,18
SKYLINE,Davis,2021,16
SKYLINE,Davis,2022,25
SKYLINE,Davis,2023,5
SKYLINE,Davis,2024,3
SKYLINE,Irvine,2019,3
SKYLINE,Irvine,2020,13
SKYLINE,Irvine,2021,7
SKYLINE,Irvine,2022,3
SKYLINE,Irvine,2024,7
SKYLINE,Los Angeles,2014,4
SKYLINE,Los Angeles,2015,3
SKYLINE,Los Angeles,2018,3
SKYLINE,Los Angeles,2019,7
SKYLINE,Los Angeles,2020,3
SKYLINE,Los Angeles,2021,3
SKYLINE,Riverside,2020,3
SKYLINE,San Diego,2017,3
SKYLINE,San Diego,2018,3
SKYLINE,San Diego,2019,3
SKYLINE,San Diego,2020,3
SKYLINE,San Diego,2024,3
SKYLINE,Santa Barbara,2014,3
SKYLINE,Santa Barbara,2017,7
SKYLINE,Santa Barbara,2018,3
SKYLINE,Santa Barbara,2019,6
SKYLINE,Santa Barbara,2020,8
SKYLINE,Santa Barbara,2023,5
SKYLINE,Santa Cruz,2018,6
SKYLINE,Santa Cruz,2019,7
SKYLINE,Santa Cruz,2021,5
SKYLINE,Santa Cruz,2022,3
SKYLINE,Santa Cruz,2023,3
SKYLINE,Santa Cruz,2024,4
SOLANO,Berkeley,2014,3
SOLANO,Berkeley,2018,3
SOLANO,Berkeley,2020,8
SOLANO,Davis,2013,65
SOLANO,Davis,2014,44
SOLANO,Davis,2015,69
SOLANO,Davis,2016,28
SOLANO,Davis,2017,79
SOLANO,Davis,2018,81
SOLANO,Davis,2019,66
SOLANO,Davis,2020,59
SOLANO,Davis,2021,40
SOLANO,Davis,2022,42
SOLANO,Davis,2023,46
SOLANO,Davis,2024,38
SOLANO,Santa Barbara,2015,3
SOLANO,Santa Barbara,2020,3
SOUTHWESTERN,Berkeley,2016,4
SOUTHWESTERN,Berkeley,2017,3
SOUTHWESTERN,Berkeley,2018,4
SOUTHWESTERN,Berkeley,2021,3
SOUTHWESTERN,Berkeley,2023,4
SOUTHWESTERN,Berkeley,2024,3
SOUTHWESTERN,Davis,2022,3
SOUTHWESTERN,Irvine,2020,10
SOUTHWESTERN,Irvine,2022,3
SOUTHWESTERN,Irvine,2023,29
SOUTHWESTERN,Irvine,2024,22
SOUTHWESTERN,Los Angeles,2013,3
SOUTHWESTERN,Los Angeles,2017,6
SOUTHWESTERN,Los Angeles,2023,4
SOUTHWESTERN,Los Angeles,2024,3
SOUTHWESTERN,Merced,2019,3
SOUTHWESTERN,Riverside,2013,3
SOUTHWESTERN,Riverside,2015,3
SOUTHWESTERN,Riverside,2016,3
SOUTHWESTERN,Riverside,2019,7
SOUTHWESTERN,Riverside,2020,7
SOUTHWESTERN,Riverside,2022,3
SOUTHWESTERN,San Diego,2013,68
SOUTHWESTERN,San Diego,2014,30
SOUTHWESTERN,San Diego,2015,21
SOUTHWESTERN,San Diego,2016,41
SOUTHWESTERN,San Diego,2017,49
SOUTHWESTERN,San Diego,2018,10
SOUTHWESTERN,San Diego,2019,42
SOUTHWESTERN,San Diego,2020,71
SOUTHWESTERN,San Diego,2021,54
SOUTHWESTERN,San Diego,2022,48
SOUTHWESTERN,San Diego,2023,31
SOUTHWESTERN,San Diego,2024,58
SOUTHWESTERN,Santa Barbara,2015,3
SOUTHWESTERN,Santa Barbara,2020,5
SOUTHWESTERN,Santa Cruz,2015,3
SOUTHWESTERN,Santa Cruz,2017,3
VENTURA,Berkeley,2015,3
VENTURA,Berkeley,2016,4
VENTURA,Berkeley,2023,7
VENTURA,Davis,2013,3
VENTURA,Davis,2017,3
VENTURA,Davis,2018,6
VENTURA,Davis,2019,6
VENTURA,Davis,2024,3
VENTURA,Irvine,2016,3
VENTURA,Irvine,2020,8
VENTURA,Irvine,2022,8
VENTURA,Irvine,2023,6
VENTURA,Irvine,2024,3
VENTURA,Los Angeles,2014,3
VENTURA,Los Angeles,2015,9
VENTURA,Los Angeles,2016,12
VENTURA,Los Angeles,2017,4
VENTURA,Los Angeles,2019,7
VENTURA,Los Angeles,2020,7
VENTURA,Los Angeles,2021,5
VENTURA,Los Angeles,2022,12
VENTURA,Los Angeles,2023,14
VENTURA,Los Angeles,2024,14
VENTURA,Merced,2014,3
VENTURA,Merced,2021,3
VENTURA,San Diego,2021,3
VENTURA,San Diego,2022,3
VENTURA,San Diego,2024,3
VENTURA,Santa Barbara,2013,39
VENTURA,Santa Barbara,2014,20
VENTURA,Santa Barbara,2015,15
VENTURA,Santa Barbara,2016,17
VENTURA,Santa Barbara,2017,26
VENTURA,Santa Barbara,2018,23
VENTURA,Santa Barbara,2019,41
VENTURA,Santa Barbara,2020,33
VENTURA,Santa Barbara,2021,25
VENTURA,Santa Barbara,2022,16
VENTURA,Santa Barbara,2023,37
VENTURA,Santa Barbara,2024,23
VENTURA,Santa Cruz,2013,7
VENTURA,Santa Cruz,2019,7
VENTURA,Santa Cruz,2022,3
VICTOR VALLEY,Riverside,2013,3
VICTOR VALLEY,Riverside,2014,4
VICTOR VALLEY,Riverside,2015,3
VICTOR VALLEY,Riverside,2016,8
VICTOR VALLEY,Riverside,2017,9
VICTOR VALLEY,Riverside,2018,4
VICTOR VALLEY,Riverside,2019,8
VICTOR VALLEY,Riverside,2020,27
VICTOR VALLEY,Riverside,2021,26
VICTOR VALLEY,Riverside,2022,15
VICTOR VALLEY,Riverside,2023,6
VICTOR VALLEY,Riverside,2024,10
WEST HILLS COALINGA,San Diego,2013,4
WEST LOS ANGELES,Berkeley,2021,7
WEST LOS ANGELES,Berkeley,2023,6
WEST LOS ANGELES,Berkeley,2024,3
WEST LOS ANGELES,Irvine,2018,3
WEST LOS ANGELES,Irvine,2021,5
WEST LOS ANGELES,Irvine,2022,10
WEST LOS ANGELES,Irvine,2023,11
WEST LOS ANGELES,Los Angeles,2013,11
WEST LOS ANGELES,Los Angeles,2014,11
WEST LOS ANGELES,Los Angeles,2015,14
WEST LOS ANGELES,Los Angeles,2016,3
WEST LOS ANGELES,Los Angeles,2017,3
WEST LOS ANGELES,Los Angeles,2018,10
WEST LOS ANGELES,Los Angeles,2020,7
WEST LOS ANGELES,Los Angeles,2021,11
WEST LOS ANGELES,Los Angeles,2022,11
WEST LOS ANGELES,Los Angeles,2023,6
WEST LOS ANGELES,Los Angeles,2024,7
WEST LOS ANGELES,Riverside,2018,3
WEST LOS ANGELES,Riverside,2019,5
WEST LOS ANGELES,Riverside,2021,4
WEST LOS ANGELES,San Diego,2020,4
WEST LOS ANGELES,San Diego,2023,5
WEST LOS ANGELES,Santa Barbara,2017,3
WEST LOS ANGELES,Santa Barbara,2018,3
WEST VALLEY,Berkeley,2013,13
WEST VALLEY,Berkeley,2014,10
WEST VALLEY,Berkeley,2015,3
WEST VALLEY,Berkeley,2016,4
WEST VALLEY,Berkeley,2018,11
WEST VALLEY,Berkeley,2019,9
WEST VALLEY,Berkeley,2020,18
WEST VALLEY,Berkeley,2021,12
WEST VALLEY,Berkeley,2022,14
WEST VALLEY,Berkeley,2023,9
WEST VALLEY,Berkeley,2024,6
WEST VALLEY,Davis,2013,6
WEST VALLEY,Davis,2014,11
WEST VALLEY,Davis,2015,7
WEST VALLEY,Davis,2016,6
WEST VALLEY,Davis,2017,8
WEST VALLEY,Davis,2019,4
WEST VALLEY,Davis,2020,5
WEST VALLEY,Davis,2021,14
WEST VALLEY,Davis,2022,11
WEST VALLEY,Davis,2023,7
WEST VALLEY,Davis,2024,3
WEST VALLEY,Irvine,2015,3
WEST VALLEY,Irvine,2018,3
WEST VALLEY,Irvine,2019,4
WEST VALLEY,Irvine,2020,3
WEST VALLEY,Irvine,2021,3
WEST VALLEY,Irvine,2023,3
WEST VALLEY,Irvine,2024,8
WEST VALLEY,Los Angeles,2013,3
WEST VALLEY,Los Angeles,2018,6
WEST VALLEY,Los Angeles,2020,3
WEST VALLEY,Los Angeles,2021,6
WEST VALLEY,Los Angeles,2022,4
WEST VALLEY,Los Angeles,2023,3
WEST VALLEY,Los Angeles,2024,5
WEST VALLEY,Riverside,2022,7
WEST VALLEY,San Diego,2013,3
WEST VALLEY,San Diego,2015,3
WEST VALLEY,San Diego,2022,6
WEST VALLEY,San Diego,2023,9
WEST VALLEY,San Diego,2024,5
WEST VALLEY,Santa Barbara,2013,3
WEST VALLEY,Santa Barbara,2014,11
WEST VALLEY,Santa Barbara,2015,14
WEST VALLEY,Santa Barbara,2016,4
WEST VALLEY,Santa Barbara,2017,9
WEST VALLEY,Santa Barbara,2018,7
WEST VALLEY,Santa Barbara,2019,3
WEST VALLEY,Santa Barbara,2020,11
WEST VALLEY,Santa Barbara,2021,15
WEST VALLEY,Santa Barbara,2022,19
WEST VALLEY,Santa Barbara,2023,11
WEST VALLEY,Santa Barbara,2024,15
WEST VALLEY,Santa Cruz,2014,3
WEST VALLEY,Santa Cruz,2015,17
WEST VALLEY,Santa Cruz,2016,14
WEST VALLEY,Santa Cruz,2017,10
WEST VALLEY,Santa Cruz,2018,18
WEST VALLEY,Santa Cruz,2019,25
WEST VALLEY,Santa Cruz,2020,18
WEST VALLEY,Santa Cruz,2021,16
WEST VALLEY,Santa Cruz,2022,24
WEST VALLEY,Santa Cruz,2023,12
WEST VALLEY,Santa Cruz,2024,21
WOODLAND,Davis,2013,3
WOODLAND,Davis,2014,26
WOODLAND,Davis,2015,24
WOODLAND,Davis,2016,6
WOODLAND,Davis,2017,22
WOODLAND,Davis,2018,14
WOODLAND,Davis,2019,15
WOODLAND,Davis,2020,28
WOODLAND,Davis,2021,24
WOODLAND,Davis,2022,11
WOODLAND,Davis,2023,8
WOODLAND,Davis,2024,12
YUBA,Davis,2013,6
YUBA,Davis,2014,11
YUBA,Davis,2015,3
YUBA,Davis,2016,3
YUBA,Davis,2017,13
YUBA,Davis,2018,13
YUBA,Davis,2019,17
YUBA,Davis,2020,16
YUBA,Davis,2021,11
YUBA,Davis,2022,12
YUBA,Davis,2023,5
YUBA,Davis,2024,8
YUBA,San Diego,2017,3
