year,college,math_retention_rate,math_success_rate,english_retention_rate,english_success_rate,eops_headcount,eops_care_headcount,aid_ftft_pell_grant_rate,aid_ftft_federal_loan_rate,aid_pell_grant_rate,aid_federal_loan_rate,aid_loan_principal,aid_median_debt_first_generation_students,aid_median_debt_non_first_generation_students,student_demographics_student_faculty_ratio,cost_avg_net_price_public,cost_net_price_public_by_income_level_0_30000,cost_net_price_public_by_income_level_30001_48000,cost_net_price_public_by_income_level_48001_75000,cost_net_price_public_by_income_level_75001_110000,cost_title_iv_public_by_income_level_0_30000,cost_title_iv_public_by_income_level_30001_48000,cost_title_iv_public_by_income_level_48001_75000,cost_attendance_academic_year,cost_tuition_in_state,cost_tuition_out_of_state,cost_booksupply,cost_roomboard_offcampus,cost_otherexpense_offcampus,cost_otherexpense_withfamily,completion_title_iv_transf_completed_4yr_by_4yrs,aid_median_debt_income_0_30000,percent_stem,percent_social_science
2012,Lemoore College,0.6695023394300298,0.5487026797107614,0.7552558508528362,0.6445854819516065,352.0,30.0,0.4793,0.0483,0.1789,0.022,4750.0,4750.0,4500.0,29.0,5419.0,5419.0,8897.0,10551.0,13401.0,133.0,0.0,0.0,10612.0,1144.0,5704.0,1665.0,11160.0,4419.0,4419.0,0.124100719,4750.0,0.0378,0.1027
2013,Lemoore College,0.8744465528146742,0.6170145477545858,0.9152657882780554,0.7298955020445252,563.0,37.0,0.4609,0.0216,0.3254,0.0307,4750.0,4795.0,4750.0,33.0,2098.0,1531.0,2379.0,4593.0,6297.0,234.0,69.0,32.0,8256.0,1174.0,5086.0,1665.0,7398.0,4158.0,4275.0,0.050807405,4750.0,0.0444,0.3371
2018,Lemoore College,0.8692870201096892,0.5914076782449725,0.8842443729903537,0.7077527688460165,453.0,50.0,0.3693,0.0,0.1486,0.0,6588.386269070735,6863.209737827715,6928.157303370786,26.0,14861.0,14226.0,14705.0,17301.0,18970.0,102.0,49.0,28.0,21636.0,1144.0,8104.0,1917.0,18372.0,4344.0,3258.0,0.044226044226,7127.79381443299,0.059,0.527
2019,Lemoore College,0.8217296284733063,0.6955978769903216,0.8510971786833855,0.7379832810867294,333.0,35.0,0.2874,0.0149,0.1846,0.0219,8105.0,8223.0,6555.0,27.0,4975.0,4088.0,4577.0,7862.0,7473.0,149.0,48.0,42.0,11634.0,1104.0,8928.0,1854.0,13293.0,4239.0,4509.0,0.083168316832,8148.0,0.0589,0.2262
2021,Lemoore College,0.8573551263001485,0.6567607726597325,0.765818858560794,0.5065136476426799,1511.0,169.0,0.7343,0.0,0.5158,0.0,,,,32.0,1234.0,589.0,866.0,4080.0,8299.0,312.0,118.0,73.0,10446.0,1126.0,6646.0,1125.0,17253.0,5886.0,5400.0,,,0.0693,0.19349999999999998
2023,Lemoore College,0.9046793760831888,0.6689774696707106,0.8968668407310705,0.674934725848564,112.0,8.0,0.413,0.0217,0.1476,0.0153,,,,22.0,10975.0,10979.0,10798.0,11159.0,11063.49074074074,31.0,10.0,9.0,17731.0,1131.0,11067.0,1971.0,17769.0,5274.0,5274.0,,,0.041999999999999996,0.4848
2022,Lemoore College,0.8255382331106161,0.6340014847809948,0.7827310106037654,0.5617831638173556,1053.0,94.0,0.5403,0.001,0.3075,0.0034,,,,25.0,4745.0,3928.0,4601.0,7030.0,9475.0,284.0,148.0,88.0,12436.0,1194.0,7890.0,1152.0,17784.0,4860.0,4374.0,,,0.0429,0.421
2012,Lemoore College,0.8100428182172051,0.7138964577656676,0.8371317398554753,0.7298499166203446,299.0,22.0,0.3816,0.0046,0.2066,0.0114,4500.0,4500.0,4500.0,39.0,4997.0,4997.0,7187.0,9100.0,10304.0,166.0,0.0,0.0,10447.0,1407.0,6807.0,1666.0,13558.0,4158.0,4402.0,0.075518969,4500.0,0.1127,0.1577
2014,Lemoore College,0.9113522095792538,0.6946282085207727,0.8968824940047961,0.670590800087203,680.0,45.0,0.5102,0.0193,0.3114,0.0153,3500.0,3500.0,3500.0,27.0,3335.0,3285.0,4144.0,6889.0,6957.0,869.0,22.0,5.0,9482.0,1198.0,6838.0,1660.0,9820.0,4156.0,4156.0,0.045395167,3500.0,0.2003,0.2728
2017,Lemoore College,0.8583934879434802,0.7029642144063892,0.8661890007745934,0.7302478698683191,1090.0,62.0,0.381,0.0197,0.1688,0.0112,7250.0,7107.0,7500.0,24.0,3373.0,2879.0,3743.0,6072.0,10324.0,245.0,66.0,28.0,10324.0,1598.0,9010.0,1854.0,13293.0,4239.0,4374.0,0.063367531684,8250.0,0.12440000000000001,0.42310000000000003
2020,Lemoore College,0.8586956521739131,0.649042004421518,0.8858854860186418,0.7015978695073236,1185.0,67.0,0.6486,0.003,0.4157,0.009,4500.0,4500.0,4500.0,31.0,1222.0,501.0,1289.0,3386.0,4774.0,619.0,274.0,165.0,8441.0,1394.0,8338.0,1917.0,13779.0,4200.0,4200.0,,4500.0,0.0359,0.3363
2023,Lemoore College,0.7933055975794251,0.5164523449319214,0.8517805582290664,0.5983317292268207,1219.0,72.0,0.5764,0.0,0.3478,0.005,,,,23.0,3228.0,2135.0,3252.0,5109.0,8098.0,348.0,140.0,120.0,11786.0,1425.0,10125.0,1080.0,16580.0,3784.0,3225.0,,,0.024200000000000003,0.3061
2017,Long Beach,0.7663029012509981,0.5722651051370774,0.8570490367775832,0.7130035026269702,448.0,57.0,0.3782,0.0103,0.2195,0.0189,9500.0,9500.0,9192.0,22.0,7471.0,7321.0,7641.0,9932.0,11087.0,326.0,21.0,12.0,14270.0,1268.0,7028.0,1746.0,12352.0,4194.0,4194.0,0.050348152116,9888.0,0.1004,0.33959999999999996
2022,Long Beach,0.8179310344827586,0.6358620689655172,0.901851851851852,0.687962962962963,225.0,6.0,0.7045,0.1288,0.1495,0.0142,,,,22.0,7640.0,7064.0,6321.0,10823.0,12153.0,41.0,27.0,9.0,16509.0,1380.0,10110.0,1126.0,17252.0,4762.0,4276.0,,,0.0294,0.226
2023,Long Beach,0.8723594168402261,0.7146682534959833,0.8601676224084693,0.659020732245258,705.0,40.0,0.6593,0.0221,0.2378,0.0122,,,,25.0,6187.0,5626.0,5809.0,8852.0,11016.0,192.0,60.0,37.0,15940.0,1340.0,10636.0,1200.0,19100.0,5800.0,5000.0,,,0.1629,0.2215
2012,Long Beach,0.7661290322580645,0.6221198156682027,0.8233333333333334,0.7260869565217392,1148.0,106.0,0.3491,0.0409,0.235,0.0261,4500.0,4500.0,4408.5,22.0,4765.0,4765.0,4267.0,6473.0,8670.0,320.0,0.0,0.0,10830.0,1138.0,6010.0,1665.0,10962.0,4158.0,4401.0,0.079169869,4500.0,0.0651,0.1654
2014,Long Beach,0.829465731246627,0.6449001618996222,0.8195077484047402,0.7101185050136737,507.0,74.0,0.4981,0.0058,0.3337,0.0126,3500.0,3500.0,3500.0,33.0,8666.0,8290.0,9078.0,10104.0,12051.0,173.0,59.0,19.0,14646.0,1220.0,6834.0,1746.0,11493.0,4149.0,4275.0,0.030390738,3500.0,0.0276,0.14229999999999998
2016,Long Beach,0.88,0.615,0.8985115020297699,0.7104194857916103,196.0,12.0,0.3298,0.0995,0.1372,0.0228,5500.0,5500.0,5500.0,19.0,7579.0,6153.0,8221.0,10066.0,11725.0,31.0,12.0,8.0,14029.0,1127.0,5951.0,1791.0,12492.0,4159.0,4285.0,0.0514123571078271,5522.5,0.17570000000000002,0.08220000000000001
2015,Long Beach,0.763938315539739,0.5638592328983788,0.8119546247818499,0.6915357766143106,350.0,22.0,0.3675,0.0066,0.2328,0.0076,4500.0,4500.0,4500.0,22.0,8558.0,8126.0,8133.0,10640.0,11514.0,64.0,28.0,19.0,14449.0,1174.0,6070.0,1764.0,11970.0,4167.0,4284.0,0.051539491,4500.0,0.22469999999999998,0.30939999999999995
2017,Long Beach,0.7740786103997328,0.5903574212225811,0.826530612244898,0.6830276414363213,1526.0,61.0,0.3775,0.0273,0.2352,0.0262,5959.0,6090.0,5500.0,30.0,3762.0,3641.0,4816.0,7215.0,11266.0,853.0,32.0,18.0,10764.0,1186.0,7690.0,1854.0,13249.0,4240.0,4374.0,0.063605336643,6452.0,0.09640000000000001,0.1852
2019,Long Beach,0.7373206421366671,0.4581616706918596,0.8175443238952104,0.6299285525271235,1037.0,71.0,0.5078,0.0197,0.3107,0.0154,5250.0,5250.0,5250.0,27.0,4620.0,4620.0,5990.5,8929.0,10489.5,1135.0,0.0,0.0,12376.0,1420.0,9370.0,1972.0,17946.0,5274.0,4698.0,0.047478474785,5375.0,0.0418,0.1848
2022,Long Beach,0.7872250423011844,0.5960236886632826,0.807855626326964,0.6263269639065817,665.0,9.0,0.3884,0.0,0.184,0.0034,,,,23.0,17076.0,15994.0,16360.0,19016.0,19231.0,56.0,33.0,39.0,24496.0,1366.0,9486.0,2725.0,18126.0,5355.0,13869.0,,,0.1578,0.23860000000000003
2013,Long Beach,0.8547945205479452,0.6904109589041096,0.8684516880093132,0.6903376018626309,301.0,19.0,0.586,0.3535,0.3861,0.1916,6500.0,7100.0,5920.0,17.0,7860.0,7773.0,13115.0,9359.0,12901.0,121.0,2.0,0.0,13115.0,1146.0,6666.0,1710.0,9500.0,2700.0,2500.0,0.034340659,6853.0,0.0884,0.4693
2016,Long Beach,0.8319719953325554,0.6347724620770129,0.8360797918473547,0.6608846487424112,200.0,26.0,0.5146,0.0,0.3022,0.0,4625.0,5301.80412371134,5202.90206185567,18.0,4260.0,3599.0,3868.0,6813.0,8517.666666666666,47.0,25.0,16.0,10593.0,1144.0,6304.0,1791.0,12492.0,4158.0,4284.0,0.090756302521,5464.151515151515,0.032,0.43589999999999995
2016,Los Medanos,0.8423600605143722,0.694553706505295,0.8322746015825253,0.6892900924997214,1094.0,108.0,0.5502,0.0259,0.2751,0.039,6083.0,6000.0,6291.0,27.0,7057.0,6522.0,7139.0,9733.0,10071.0,488.0,141.0,84.0,13611.0,1104.0,7704.0,1792.0,12492.0,4160.0,4420.0,0.034435261708,6500.0,0.0653,0.2341
2017,Los Medanos,0.8203285420944558,0.648870636550308,0.8703241895261845,0.713216957605985,366.0,28.0,0.379,0.0,0.1585,0.0,4835.0,6623.2,6802.666666666667,31.0,8670.0,8482.0,7977.0,11176.0,8770.0,64.0,8.0,7.0,14137.0,1290.0,7226.0,1854.0,13293.0,4241.0,4374.0,0.045643153527,5140.0,0.0833,0.2292
2022,Los Medanos,0.8650023116042533,0.7124364308830329,0.7908611599297012,0.609402460456942,582.0,15.0,0.4098,0.0038,0.2059,0.0096,,,,20.0,6324.0,5570.0,6452.0,7639.0,11234.0,62.0,17.0,19.0,13242.0,1312.0,9012.0,1126.0,20493.0,6075.0,6075.0,,,0.0721,0.1688
2023,Los Medanos,0.8444417563807911,0.6960203217612193,0.8386536663550154,0.6954721517296647,520.0,39.0,0.2374,0.0046,0.1673,0.01,,,,24.0,6142.0,4708.0,5636.0,8867.0,11491.0,157.0,93.0,72.0,14804.0,1312.0,9012.0,1190.0,22644.0,7686.0,7686.0,,,0.1978,0.3457
2012,Los Medanos,0.7924995577569433,0.6102954183619317,0.8452024735687214,0.7456612806702573,869.0,92.0,0.3899,0.045,0.2348,0.0304,3234.0,2826.0,3500.0,29.0,1879.0,1861.0,6844.0,7759.0,5464.0,543.0,2.0,0.0,6844.0,1387.0,6897.0,1500.0,10500.0,4000.0,3700.0,0.067391304,3152.0,0.0288,0.2223
2014,Los Medanos,0.7941550190597204,0.5806861499364676,0.763183125599233,0.5968360498561841,2203.0,173.0,0.5914,0.0504,0.372,0.049,4128.0,3500.0,4500.0,35.0,5343.0,5226.0,5529.0,7879.0,10321.0,271.0,35.0,10.0,11479.0,1220.0,6810.0,1746.0,11493.0,4149.0,4266.0,0.021338506,4386.5,0.16249999999999998,0.18159999999999998
2013,Los Medanos,0.8414738646101114,0.6820908311910883,0.8485049833887043,0.693687707641196,288.0,20.0,0.4089,0.0756,0.2458,0.0921,8000.0,7948.0,8125.0,19.0,8383.0,7930.0,8853.0,9951.0,10636.0,72.0,25.0,9.0,13847.0,1420.0,7570.0,1620.0,14067.0,3897.0,4041.0,0.060767591,8913.0,0.0286,0.2803
2015,Los Medanos,0.8015312131919906,0.5859835100117785,0.8336575875486382,0.687094682230869,355.0,34.0,0.6165,0.0148,0.3222,0.0208,4500.0,4625.0,4500.0,26.0,7252.0,6709.0,7194.0,9208.0,10719.0,177.0,67.0,41.0,13227.0,1416.0,7356.0,1764.0,15168.0,4168.0,4770.0,0.053676265,4500.0,0.011,0.2582
2017,Los Medanos,0.7919293820933165,0.6304269500990812,0.8491383654136854,0.7266955557795022,910.0,34.0,0.4388,0.0068,0.3025,0.008,5500.0,5500.0,5890.0,26.0,6742.0,6127.0,6947.0,9392.0,10513.0,923.0,317.0,156.0,13623.0,1348.0,7004.0,1854.0,13293.0,4239.0,4374.0,0.050601817735,5500.0,0.055,0.19699999999999998
2019,Los Medanos,0.7849009900990099,0.5056930693069307,0.8704652592744415,0.7202295552367288,1609.0,71.0,0.5748,0.0177,0.2441,0.0184,4500.0,4500.0,4500.0,21.0,5082.0,4617.0,5326.0,8056.0,8752.5,367.0,90.0,50.0,13367.0,1144.0,7480.0,1970.0,15084.0,4239.0,4698.0,0.049471170249,4500.0,0.16690000000000002,0.25889999999999996
2022,Los Medanos,0.8146127387024078,0.5655319653659115,0.9027032604209656,0.6814898885678911,609.0,2.0,0.373,0.0078,0.2514,0.0117,,,,26.0,4167.0,3390.0,4139.0,6369.0,7354.0,537.0,239.0,153.0,11194.0,1150.0,9094.0,1746.0,11556.0,4262.0,4262.0,,,0.030899999999999997,0.1848
2013,Los Medanos,0.7424892703862661,0.4742489270386266,0.8918482647296206,0.6811945117029863,220.0,16.0,0.5237,0.0,0.1759,0.0,4567.72052704577,4622.68556701031,4650.407216494846,33.0,6025.0,6025.0,6659.0,8217.0,8448.0,176.0,0.0,0.0,11975.0,1380.0,7170.0,1710.0,11268.0,4167.0,4275.0,0.065263158,4736.358585858586,0.09900000000000002,0.4478
2014,Madera,0.8247066090179123,0.6621371216800495,0.8232445520581114,0.6765418031619428,943.0,69.0,0.4214,0.0334,0.2443,0.0521,4882.5,5250.0,4750.0,20.0,3731.0,3358.0,4221.0,6451.0,8036.0,526.0,95.0,47.0,9829.0,1290.0,7246.0,1746.0,11493.0,4005.0,4266.0,0.065384615,5000.0,0.1419,0.49849999999999994
2017,Madera,0.8716993906567366,0.6570751523358158,0.8734102915280767,0.6918411269810213,1070.0,120.0,0.6258,0.0118,0.4067,0.0139,4185.0,4185.0,4325.0,29.0,1659.0,931.0,1800.0,4317.0,5955.0,613.0,240.0,134.0,8369.0,1390.0,7186.0,1800.0,11000.0,4200.0,4200.0,0.026176158472,4022.0,0.0421,0.3552
2020,Madera,0.9156918112141992,0.6302944735780557,0.9269972451790632,0.6835399449035813,1632.0,76.0,0.6654,0.0,0.4325,0.0,7500.0,7277.831168831169,7050.467532467533,20.0,9477.0,8980.0,8853.0,11994.0,13290.0,438.0,110.0,94.0,16951.0,1424.0,9374.0,1971.0,15084.0,3996.0,3564.0,,8000.0,0.0332,0.1742
2017,Marin,0.8393962264150944,0.6984150943396227,0.8278864638697274,0.6832522899468506,1082.0,78.0,0.4538,0.0324,0.2399,0.036,9334.0,9495.0,8250.0,27.0,5419.0,5343.0,5732.0,7712.0,10626.0,544.0,14.0,14.0,12098.0,1104.0,8208.0,1854.0,13293.0,4239.0,4509.0,0.035360678925,9500.0,0.06709999999999999,0.2352
2018,Marin,0.849566055930569,0.6846673095467696,0.8757062146892656,0.7062146892655368,395.0,24.0,0.4244,0.0,0.1383,0.0,4987.5,6863.209737827715,6928.157303370786,24.0,10117.0,10130.0,7327.0,11403.0,10740.0,63.0,0.0,0.0,16699.0,1290.0,7254.0,1854.0,13293.0,4106.0,4374.0,0.041223404255,5140.0,0.12129999999999999,0.19419999999999998
2023,Marin,0.8498779495524816,0.7046379170056957,0.8118452860596294,0.628525382755842,584.0,22.0,0.4771,0.0081,0.2321,0.0136,,,,20.0,6522.0,5586.0,5455.0,9174.0,11545.0,96.0,32.0,34.0,14511.0,1312.0,9012.0,1190.0,22644.0,7686.0,7686.0,,,0.09689999999999999,0.1436
2012,Marin,0.7354188759278897,0.5446712619300106,0.7722304682229119,0.6300094454189717,1465.0,87.0,0.6155,0.0123,0.2888,0.0129,4500.0,4500.0,4500.0,51.0,7798.0,7798.0,9391.0,10986.0,7761.0,884.0,0.0,0.0,13553.0,1220.0,6160.0,1665.0,10962.0,4158.0,4275.0,0.035092567,4500.0,0.0151,0.3209
2013,Marin,0.7986610878661088,0.5968200836820083,0.8474741564267603,0.7511215135556856,849.0,101.0,0.4303,0.0395,0.2278,0.0256,3500.0,3500.0,3401.5,29.0,2288.0,2256.0,7759.0,7759.0,5464.0,526.0,2.0,1.0,7759.0,1387.0,6897.0,1500.0,10500.0,3600.0,3200.0,0.066010212,3450.0,0.024099999999999996,0.2031
2015,Marin,0.7586580086580087,0.5541125541125541,0.7804642166344294,0.5986460348162476,2159.0,175.0,0.5863,0.0,0.3718,0.0003,4500.0,4500.0,4500.0,26.0,5843.0,5665.0,5972.0,8185.0,10321.0,236.0,35.0,16.0,12442.0,1220.0,7016.0,1764.0,11970.0,4167.0,4284.0,0.017667845,4500.0,0.16079999999999997,0.1538
2014,Marin,0.802901023890785,0.6237201365187713,0.8482490272373541,0.6997405966277561,326.0,28.0,0.3395,0.048,0.2519,0.0925,9354.0,9256.0,9500.0,17.0,7862.0,7526.0,8981.0,9397.0,12272.0,74.0,10.0,6.0,13813.0,1420.0,7570.0,1620.0,14067.0,3897.0,4041.0,0.058365759,9500.0,0.0179,0.34009999999999996
2016,Marin,0.7368125701459035,0.5168350168350169,0.8486307553415589,0.7126090881733373,464.0,38.0,0.6178,0.0097,0.3094,0.0185,4500.0,4500.0,4500.0,28.0,6494.0,5953.0,6378.0,8692.0,9850.0,199.0,70.0,45.0,12650.0,1416.0,7746.0,1792.0,15660.0,4158.0,4286.0,0.043325526932,4500.0,0.025,0.17309999999999998
2018,Marin,0.7942430703624733,0.6315401016893554,0.8429343773303505,0.7089858314690529,924.0,39.0,0.4635,0.0036,0.3116,0.0063,5500.0,5500.0,5500.0,26.0,4559.0,3887.0,4560.0,7647.0,9236.0,924.0,312.0,166.0,12350.0,1166.0,7548.0,1918.0,13780.0,4248.0,4366.0,0.059245960503,5500.0,0.0628,0.1897
2020,Marin,0.8416902547513142,0.599474322684998,0.9047139403706688,0.7401289282836422,1028.0,39.0,0.5446,0.0157,0.2529,0.0168,4500.0,4500.0,4500.0,24.0,5723.0,5059.0,5815.0,8322.0,7786.0,277.0,72.0,62.0,13143.0,1144.0,7480.0,1970.0,15804.0,4239.0,4374.0,,5051.0,0.15460000000000002,0.2794
2023,Marin,0.6813790297976202,0.4461507169734567,0.830035139633808,0.6188274459034585,637.0,3.0,0.4114,0.0155,0.2627,0.0197,,,,27.0,3600.0,2796.0,3672.0,5695.0,7662.0,689.0,333.0,195.0,11353.0,1156.0,9316.0,1746.0,11556.0,4262.0,4262.0,,,0.022500000000000003,0.1436
2014,Marin,0.7663043478260869,0.4945652173913043,0.891213389121339,0.6652719665271967,228.0,15.0,0.5029,0.0,0.1841,0.0,4790.994452149792,4811.164930555556,4830.142361111111,31.0,6586.0,6185.0,6659.0,8217.0,8448.0,98.0,43.0,21.0,12554.0,1380.0,7170.0,1710.0,11493.0,4149.0,4266.0,0.050847458,5022.193877551021,0.1406,0.37229999999999996
2023,Mendocino,0.8342507645259939,0.6984709480122324,0.6764346764346765,0.5177045177045178,737.0,12.0,0.351,0.0066,0.0993,0.0036,,,,35.0,9280.0,8181.0,8959.0,11901.0,15552.0,30.0,13.0,7.0,17578.0,1148.0,8684.0,1724.0,22066.0,6796.0,6796.0,,,0.04580000000000001,0.1562
2012,Mendocino,0.7098793026374609,0.524810013410818,0.8366565640453023,0.7214866804913064,705.0,52.0,0.624,0.0485,0.4535,0.0404,3500.0,3500.0,3500.0,28.0,2726.0,2705.0,8354.0,5677.0,7518.0,817.0,3.0,0.0,8354.0,1340.0,6072.0,1666.0,10962.0,4158.0,4274.0,0.041645244,3500.0,0.0326,0.3393
2017,Mendocino,0.7796842827728209,0.6231983527796843,0.793615441722346,0.6425389755011136,827.0,120.0,0.5886,0.0,0.2935,0.0,5500.0,5500.0,8000.0,24.0,8088.0,8068.0,8273.0,11631.0,11072.0,259.0,9.0,1.0,14926.0,1142.0,5846.0,1848.0,13293.0,4279.0,4279.0,0.051187904968,5972.0,0.13570000000000002,0.32039999999999996
2018,Mendocino,0.6917562724014337,0.4935995903737839,0.8169875424688562,0.6792751981879954,416.0,76.0,0.6245,0.0,0.4039,0.0,5835.0,6863.209737827715,6928.157303370786,28.0,9284.0,8945.0,9006.0,11968.0,14037.0,561.0,214.0,86.0,16693.0,1335.0,8615.0,1917.0,13779.0,4248.0,4365.0,0.032698877501,7127.79381443299,0.09230000000000001,0.2868
2019,Mendocino,0.728382502543235,0.543438453713123,0.863613487669854,0.7232008052340211,2024.0,35.0,0.5073,0.0102,0.3488,0.0198,6564.0,6633.0,6500.0,27.0,2416.0,2006.0,2833.0,5269.0,6880.0,520.0,115.0,47.0,9706.0,1175.0,6575.0,1972.0,15084.0,3996.0,3564.0,0.091275659824,6701.0,0.0914,0.4341
2021,Mendocino,0.8454798331015299,0.6955493741307371,0.8381005276312136,0.6416273257428492,942.0,19.0,0.4106,0.005,0.2454,0.0223,,,,24.0,11378.0,10654.0,11298.0,14135.0,16232.0,289.0,113.0,65.0,19386.0,1238.0,9012.0,1125.0,17253.0,4761.0,4275.0,,,0.0445,0.15760000000000002
2023,Mendocino,0.6943524927274551,0.4739693048450195,0.7839224629418472,0.5303116685670848,1227.0,129.0,0.6025,0.007,0.3726,0.0213,,,,28.0,5001.0,4237.0,4724.0,6680.0,7725.0,872.0,419.0,298.0,12664.0,1556.0,11440.0,1152.0,19431.0,6192.0,6192.0,,,0.1104,0.2611
2022,Mendocino,0.8185384992643453,0.6257969592937714,0.7975943591870593,0.634176690170054,504.0,17.0,0.3563,0.0098,0.1782,0.0073,,,,18.0,9771.0,8723.0,9643.0,10941.0,12625.0,63.0,41.0,30.0,16367.0,1188.0,8364.0,1152.0,30771.0,4905.0,4545.0,,,0.0828,0.28520000000000006
2012,Mendocino,0.8510306058713304,0.5491880074953154,0.8912235332148052,0.6977533538063682,847.0,46.0,0.3291,0.0198,0.1508,0.0146,3840.0,4096.5,3500.0,28.0,5592.0,5592.0,5324.0,7297.0,9810.0,663.0,0.0,0.0,11131.0,1328.0,5224.0,1666.0,10962.0,4160.0,4272.0,0.030807147,4194.0,0.0527,0.2849
2014,Mendocino,0.8490970309152127,0.5993265993265994,0.8359932088285229,0.5945670628183362,744.0,58.0,0.6671,0.0062,0.3875,0.0018,3500.0,3200.0,3500.0,28.0,6518.0,6189.0,6872.0,8769.0,9230.0,394.0,90.0,41.0,12504.0,1238.0,4420.0,1722.0,6640.0,4900.0,8000.0,0.032436163,5022.193877551021,0.054599999999999996,0.2412
2017,Mendocino,0.8999836038694868,0.7094605673061157,0.9201520912547528,0.7506150749273093,1114.0,52.0,0.2109,0.1032,0.2154,0.0856,7000.0,7000.0,6500.0,27.0,9985.0,8469.0,7956.0,8231.0,8352.0,45.0,2.0,5.0,16141.0,1374.0,8326.0,1680.0,11950.0,3000.0,3000.0,0.070714285714,8000.0,0.0611,0.2337
2020,Mendocino,0.8380867498514557,0.6289364230540702,0.903964540753509,0.7461216449150455,251.0,22.0,0.3028,0.0063,0.1715,0.0094,9500.0,9500.0,9909.0,25.0,6086.0,5451.0,5930.0,7738.0,8304.0,135.0,54.0,38.0,13091.0,1168.0,7044.0,1970.0,16580.0,4642.0,4642.0,,9500.0,0.16609999999999997,0.1451
2018,Merced,0.911991199119912,0.7744774477447744,0.9046579330422124,0.7088791848617176,461.0,68.0,0.6655,0.0,0.5193,0.0,3463.0,6863.209737827715,6928.157303370786,25.0,8647.0,8515.0,8141.0,11374.0,12752.0,144.0,27.0,9.0,16152.0,1104.0,6720.0,2293.0,13779.0,4248.0,4374.0,0.043744531934,3347.0,0.0203,0.4955
2019,Merced,0.8650260999254288,0.5979120059656973,0.903813155386082,0.6917063870352717,1072.0,46.0,0.4644,0.0,0.2953,0.0,3500.0,7083.050980392158,6950.635294117647,25.0,9699.0,8991.0,9395.0,12195.0,13963.0,455.0,192.0,121.0,17179.0,1172.0,8012.0,1972.0,15084.0,4674.0,4698.0,0.061147695202,7349.96875,0.0871,0.16720000000000002
2012,Merced,0.827433628318584,0.683944374209861,0.869683257918552,0.7461538461538462,354.0,39.0,0.4023,0.0,0.2018,0.0,4446.936893203883,4405.082474226804,4545.298969072165,31.0,10616.0,10616.0,11139.0,12727.0,14026.0,172.0,0.0,0.0,16077.0,1134.0,3918.0,1665.0,14616.0,3792.0,3105.0,0.053221289,4524.865,0.0379,0.6130000000000001
2013,Merced,0.8312684365781711,0.695575221238938,0.8456,0.7608,161.0,31.0,0.3235,0.042,0.1926,0.0311,4750.0,4750.0,4750.0,29.0,9030.0,8242.0,9980.0,11175.0,12012.0,104.0,37.0,12.0,15048.0,1104.0,7200.0,1656.0,10862.0,4060.0,4320.0,0.061916879,4843.0,0.059899999999999995,0.13439999999999996
2014,Merced,0.8367123287671233,0.6926027397260274,0.7476255088195387,0.5251017639077341,982.0,161.0,0.7615,0.0,0.5228,0.0,4790.994452149792,4811.164930555556,4830.142361111111,29.0,2815.0,2801.0,4060.0,4996.0,6056.0,763.0,5.0,2.0,9529.0,1365.0,7525.0,1746.0,11493.0,4599.0,4599.0,0.034280559,5022.193877551021,0.058300000000000005,0.3089
2016,Merced,0.8648648648648649,0.6781326781326781,0.8858267716535433,0.6948818897637795,147.0,14.0,0.2762,0.0,0.1801,0.0,4242.857142857143,5301.80412371134,5202.90206185567,16.0,4819.0,4270.0,6138.0,5644.0,12295.0,27.0,10.0,2.0,10476.0,1224.0,7074.0,1791.0,12492.0,4023.0,4023.0,0.05421686747,5464.151515151515,0.0703,0.3306
2015,Merced,0.8164878599661208,0.5787690570299266,0.8041958041958042,0.634032634032634,950.0,92.0,0.6679,0.0,0.4729,0.0,3215.0,5070.262152777778,5065.576388888889,26.0,9008.0,8425.0,8922.0,11124.0,12181.0,438.0,140.0,101.0,15244.0,1141.0,6133.0,1638.0,10980.0,3996.0,4041.0,0.029269973,4750.0,0.0509,0.4676
2017,Merced,0.8544582167133147,0.681327469012395,0.857025472473295,0.7082990961380444,325.0,18.0,0.3022,0.0051,0.2074,0.012,8038.0,8069.0,7338.0,20.0,10775.0,10581.0,10701.0,14180.0,14854.5,152.0,15.0,9.0,17453.0,1142.0,6758.0,1854.0,13293.0,4239.0,4374.0,0.027282266527,9500.0,0.0235,0.2651
2019,Merced,0.8700707785642062,0.6238624873609707,0.8420787083753785,0.6942482341069627,777.0,57.0,0.5243,0.0825,0.3447,0.0553,5500.0,5500.0,5500.0,18.0,4773.0,4303.0,4181.0,7329.0,8688.0,169.0,40.0,20.0,11689.0,1182.0,6822.0,1854.0,11970.0,3454.0,3256.0,0.059797608096,5789.0,0.041999999999999996,0.3881
2021,Merced,0.8828577558463849,0.7397554172924266,0.8588552592148636,0.7174108480671262,494.0,9.0,0.2269,0.0021,0.111,0.0047,,,,27.0,4730.0,3884.0,3593.0,7743.0,8737.0,62.0,21.0,24.0,13234.0,1144.0,8512.0,1126.0,17254.0,4762.0,4276.0,,,0.2021,0.20800000000000002
2012,Merced,0.8528138528138528,0.6007696007696007,0.8616262482168331,0.6496433666191156,932.0,135.0,0.6851,0.0016,0.4588,0.0171,3015.0,2625.0,3500.0,31.0,1971.0,1971.0,568.0,2214.0,3938.0,849.0,0.0,0.0,7530.0,1360.0,7056.0,1600.0,9000.0,2500.0,2500.0,0.051214953,3000.0,0.0557,0.298
